number_of_steps,episode_number,won,algorithm,state,Q_value_state
19,8875,1,standard,,
6,8876,0,standard,,
19,8877,1,standard,,
19,8878,1,standard,,
19,8879,1,standard,,
19,8880,1,standard,,
19,8881,1,standard,,
19,8882,1,standard,,
19,8883,1,standard,,
19,8884,1,standard,,
19,8885,1,standard,,
19,8886,1,standard,,
19,8887,1,standard,,
19,8888,1,standard,,
19,8889,1,standard,,
19,8890,1,standard,,
19,8891,1,standard,,
19,8892,1,standard,,
19,8893,1,standard,,
19,8894,1,standard,,
19,8895,1,standard,,
19,8896,1,standard,,
19,8897,1,standard,,
19,8898,1,standard,,
19,8899,1,standard,,
19,8900,1,standard,,
19,8901,1,standard,,
19,8902,1,standard,,
19,8903,1,standard,,
19,8904,1,standard,,
19,8905,1,standard,,
19,8906,1,standard,,
19,8907,1,standard,,
19,8908,1,standard,,
19,8909,1,standard,,
19,8910,1,standard,,
19,8911,1,standard,,
19,8912,1,standard,,
19,8913,1,standard,,
19,8914,1,standard,,
32,8915,0,standard,,
19,8916,1,standard,,
19,8917,1,standard,,
10,8918,0,standard,,
19,8919,1,standard,,
19,8920,1,standard,,
19,8921,1,standard,,
19,8922,1,standard,,
19,8923,1,standard,,
19,8924,1,standard,,
19,8925,1,standard,,
19,8926,1,standard,,
19,8927,1,standard,,
19,8928,1,standard,,
19,8929,1,standard,,
19,8930,1,standard,,
19,8931,1,standard,,
20,8932,0,standard,,
19,8933,1,standard,,
19,8934,1,standard,,
19,8935,1,standard,,
19,8936,1,standard,,
19,8937,1,standard,,
19,8938,1,standard,,
19,8939,1,standard,,
19,8940,1,standard,,
19,8941,1,standard,,
19,8942,1,standard,,
19,8943,1,standard,,
19,8944,1,standard,,
19,8945,1,standard,,
19,8946,1,standard,,
19,8947,0,standard,,
19,8948,1,standard,,
19,8949,1,standard,,
19,8950,1,standard,,
19,8951,1,standard,,
19,8952,1,standard,,
19,8953,1,standard,,
19,8954,1,standard,,
19,8955,1,standard,,
19,8956,1,standard,,
19,8957,1,standard,,
19,8958,1,standard,,
19,8959,1,standard,,
19,8960,1,standard,,
19,8961,1,standard,,
19,8962,1,standard,,
19,8963,1,standard,,
19,8964,1,standard,,
19,8965,1,standard,,
19,8966,1,standard,,
19,8967,1,standard,,
19,8968,1,standard,,
19,8969,1,standard,,
19,8970,1,standard,,
19,8971,1,standard,,
19,8972,1,standard,,
19,8973,1,standard,,
19,8974,1,standard,,
12,8975,0,standard,,
19,8976,1,standard,,
18,8977,1,standard,,
19,8978,1,standard,,
19,8979,1,standard,,
16,8980,0,standard,,
19,8981,1,standard,,
19,8982,1,standard,,
19,8983,1,standard,,
19,8984,1,standard,,
19,8985,1,standard,,
19,8986,1,standard,,
19,8987,1,standard,,
19,8988,1,standard,,
30,8989,0,standard,,
19,8990,1,standard,,
19,8991,1,standard,,
19,8992,1,standard,,
19,8993,1,standard,,
19,8994,1,standard,,
19,8995,1,standard,,
19,8996,1,standard,,
19,8997,1,standard,,
19,8998,1,standard,,
19,8999,1,standard,,
19,9000,1,standard,,
19,9001,1,standard,,
19,9002,1,standard,,
19,9003,1,standard,,
19,9004,1,standard,,
19,9005,1,standard,,
19,9006,1,standard,,
19,9007,1,standard,,
19,9008,1,standard,,
19,9009,1,standard,,
20,9010,1,standard,,
19,9011,1,standard,,
19,9012,1,standard,,
30,9013,0,standard,,
19,9014,1,standard,,
19,9015,1,standard,,
19,9016,1,standard,,
19,9017,1,standard,,
19,9018,1,standard,,
19,9019,1,standard,,
8,9020,0,standard,,
30,9021,0,standard,,
19,9022,1,standard,,
19,9023,1,standard,,
19,9024,1,standard,,
19,9025,1,standard,,
19,9026,1,standard,,
19,9027,1,standard,,
19,9028,1,standard,,
20,9029,0,standard,5,0.42812134475299096
19,9030,1,standard,,
19,9031,1,standard,,
19,9032,1,standard,,
19,9033,1,standard,,
19,9034,1,standard,,
19,9035,1,standard,,
19,9036,1,standard,,
19,9037,1,standard,,
30,9038,0,standard,,
19,9039,1,standard,,
19,9040,1,standard,,
19,9041,1,standard,,
19,9042,1,standard,,
19,9043,1,standard,,
19,9044,1,standard,,
19,9045,1,standard,,
19,9046,1,standard,,
19,9047,1,standard,,
19,9048,1,standard,,
19,9049,1,standard,,
19,9050,1,standard,,
19,9051,1,standard,,
19,9052,1,standard,,
19,9053,1,standard,,
19,9054,1,standard,,
19,9055,1,standard,,
19,9056,1,standard,,
19,9057,1,standard,,
19,9058,1,standard,,
19,9059,1,standard,,
19,9060,1,standard,,
19,9061,1,standard,,
19,9062,1,standard,,
19,9063,1,standard,,
19,9064,1,standard,,
19,9065,1,standard,,
19,9066,1,standard,,
19,9067,1,standard,,
19,9068,1,standard,,
19,9069,1,standard,,
19,9070,1,standard,,
19,9071,1,standard,,
19,9072,1,standard,,
19,9073,1,standard,,
19,9074,1,standard,,
19,9075,1,standard,,
19,9076,1,standard,,
19,9077,1,standard,,
16,9078,0,standard,,
19,9079,1,standard,,
19,9080,1,standard,,
19,9081,1,standard,,
19,9082,1,standard,,
19,9083,1,standard,,
19,9084,1,standard,,
19,9085,1,standard,,
19,9086,1,standard,,
19,9087,1,standard,,
19,9088,1,standard,,
19,9089,1,standard,,
19,9090,1,standard,,
19,9091,1,standard,,
19,9092,1,standard,,
19,9093,1,standard,,
19,9094,1,standard,,
19,9095,1,standard,,
19,9096,1,standard,,
19,9097,1,standard,,
19,9098,1,standard,,
19,9099,1,standard,,
19,9100,1,standard,,
19,9101,1,standard,,
19,9102,1,standard,,
19,9103,1,standard,,
19,9104,1,standard,,
19,9105,1,standard,,
13,9106,0,standard,,
19,9107,1,standard,,
19,9108,1,standard,,
19,9109,1,standard,,
30,9110,0,standard,,
19,9111,1,standard,,
19,9112,1,standard,,
19,9113,1,standard,,
19,9114,1,standard,,
19,9115,1,standard,,
19,9116,1,standard,,
19,9117,1,standard,,
19,9118,1,standard,,
3,9119,0,standard,,
19,9120,1,standard,,
19,9121,1,standard,,
19,9122,1,standard,,
19,9123,1,standard,,
19,9124,1,standard,,
19,9125,1,standard,,
19,9126,1,standard,,
19,9127,1,standard,,
19,9128,1,standard,,
19,9129,1,standard,,
19,9130,1,standard,,
19,9131,1,standard,,
19,9132,1,standard,,
19,9133,1,standard,,
19,9134,1,standard,,
19,9135,1,standard,,
19,9136,1,standard,,
19,9137,1,standard,,
19,9138,1,standard,,
19,9139,1,standard,,
30,9140,0,standard,,
19,9141,1,standard,,
19,9142,1,standard,,
19,9143,1,standard,,
19,9144,1,standard,,
19,9145,1,standard,,
19,9146,1,standard,,
20,9147,0,standard,,
3,9148,0,standard,,
19,9149,1,standard,,
19,9150,1,standard,,
19,9151,1,standard,,
19,9152,1,standard,,
19,9153,1,standard,,
19,9154,1,standard,,
19,9155,1,standard,,
19,9156,1,standard,,
19,9157,1,standard,,
19,9158,1,standard,,
19,9159,1,standard,,
14,9160,0,standard,,
19,9161,1,standard,,
19,9162,1,standard,,
19,9163,1,standard,,
19,9164,1,standard,,
19,9165,1,standard,,
19,9166,1,standard,,
19,9167,1,standard,,
19,9168,1,standard,,
19,9169,1,standard,,
19,9170,1,standard,,
10,9171,0,standard,,
19,9172,1,standard,,
19,9173,1,standard,,
19,9174,1,standard,,
19,9175,1,standard,,
19,9176,1,standard,,
19,9177,1,standard,,
19,9178,1,standard,,
19,9179,1,standard,,
19,9180,1,standard,,
19,9181,1,standard,,
19,9182,1,standard,,
19,9183,1,standard,,
19,9184,1,standard,,
19,9185,1,standard,,
20,9186,1,standard,,
19,9187,1,standard,,
19,9188,1,standard,,
19,9189,1,standard,,
19,9190,1,standard,,
2,9191,0,standard,5,0.43944527385411475
19,9192,1,standard,,
19,9193,1,standard,,
19,9194,1,standard,,
19,9195,1,standard,,
19,9196,1,standard,,
19,9197,1,standard,,
19,9198,1,standard,,
19,9199,1,standard,,
15,9200,0,standard,,
19,9201,1,standard,,
19,9202,1,standard,,
19,9203,1,standard,,
19,9204,1,standard,,
19,9205,1,standard,,
19,9206,1,standard,,
19,9207,1,standard,,
19,9208,1,standard,,
19,9209,1,standard,,
19,9210,1,standard,,
19,9211,1,standard,,
19,9212,1,standard,,
19,9213,1,standard,,
19,9214,1,standard,,
19,9215,1,standard,,
19,9216,1,standard,,
19,9217,1,standard,,
19,9218,1,standard,,
13,9219,0,standard,,
19,9220,1,standard,,
19,9221,1,standard,,
19,9222,1,standard,,
19,9223,1,standard,,
19,9224,1,standard,,
19,9225,1,standard,,
19,9226,1,standard,,
19,9227,1,standard,,
30,9228,0,standard,,
19,9229,1,standard,,
19,9230,1,standard,,
19,9231,1,standard,,
19,9232,1,standard,,
19,9233,1,standard,,
13,9234,0,standard,,
19,9235,1,standard,,
19,9236,1,standard,,
19,9237,1,standard,,
19,9238,1,standard,,
19,9239,1,standard,,
19,9240,1,standard,,
19,9241,1,standard,,
19,9242,1,standard,,
19,9243,1,standard,,
19,9244,1,standard,,
19,9245,1,standard,,
19,9246,1,standard,,
19,9247,1,standard,,
19,9248,1,standard,,
19,9249,1,standard,,
19,9250,1,standard,,
19,9251,1,standard,,
19,9252,1,standard,,
19,9253,1,standard,,
19,9254,1,standard,,
19,9255,1,standard,,
19,9256,1,standard,,
19,9257,1,standard,,
19,9258,1,standard,,
19,9259,1,standard,,
19,9260,1,standard,,
19,9261,1,standard,,
19,9262,1,standard,,
11,9263,0,standard,,
19,9264,1,standard,,
19,9265,1,standard,,
19,9266,1,standard,,
19,9267,1,standard,,
19,9268,1,standard,,
19,9269,1,standard,,
19,9270,1,standard,,
19,9271,1,standard,,
19,9272,1,standard,,
19,9273,1,standard,,
19,9274,1,standard,,
8,9275,0,standard,,
19,9276,1,standard,,
19,9277,1,standard,,
19,9278,1,standard,,
19,9279,1,standard,,
19,9280,1,standard,,
19,9281,1,standard,,
19,9282,1,standard,,
19,9283,1,standard,,
19,9284,1,standard,,
19,9285,1,standard,,
19,9286,1,standard,,
19,9287,1,standard,,
19,9288,1,standard,,
19,9289,1,standard,,
19,9290,1,standard,,
19,9291,1,standard,,
19,9292,1,standard,,
19,9293,1,standard,,
30,9294,0,standard,,
19,9295,1,standard,,
19,9296,1,standard,,
19,9297,1,standard,,
8,9298,0,standard,,
19,9299,1,standard,,
19,9300,1,standard,,
19,9301,1,standard,,
19,9302,1,standard,,
19,9303,1,standard,,
19,9304,1,standard,,
19,9305,1,standard,,
19,9306,1,standard,,
11,9307,0,standard,,
19,9308,1,standard,,
19,9309,1,standard,,
19,9310,1,standard,,
19,9311,1,standard,,
19,9312,1,standard,,
19,9313,1,standard,,
19,9314,1,standard,,
19,9315,1,standard,,
19,9316,1,standard,,
19,9317,1,standard,,
19,9318,1,standard,,
19,9319,1,standard,,
19,9320,1,standard,,
19,9321,1,standard,,
19,9322,1,standard,,
19,9323,1,standard,,
19,9324,1,standard,,
19,9325,1,standard,,
30,9326,0,standard,,
19,9327,1,standard,,
19,9328,1,standard,,
19,9329,1,standard,,
19,9330,1,standard,,
19,9331,1,standard,,
19,9332,1,standard,,
19,9333,0,standard,,
19,9334,1,standard,,
19,9335,1,standard,,
19,9336,1,standard,,
19,9337,1,standard,,
19,9338,1,standard,,
19,9339,1,standard,,
19,9340,1,standard,,
19,9341,1,standard,,
19,9342,1,standard,,
19,9343,1,standard,,
12,9344,0,standard,,
19,9345,1,standard,,
19,9346,1,standard,,
19,9347,1,standard,,
19,9348,1,standard,,
19,9349,1,standard,,
19,9350,1,standard,,
19,9351,1,standard,,
19,9352,1,standard,,
16,9353,0,standard,,
19,9354,1,standard,,
19,9355,1,standard,,
19,9356,1,standard,,
19,9357,1,standard,,
19,9358,1,standard,,
19,9359,1,standard,,
19,9360,1,standard,,
8,9361,0,standard,,
19,9362,1,standard,,
19,9363,1,standard,,
19,9364,1,standard,,
19,9365,1,standard,,
19,9366,1,standard,,
19,9367,1,standard,,
19,9368,1,standard,,
19,9369,1,standard,,
19,9370,1,standard,,
19,9371,1,standard,,
19,9372,1,standard,,
19,9373,1,standard,,
19,9374,1,standard,,
19,9375,1,standard,,
19,9376,1,standard,,
19,9377,1,standard,,
19,9378,1,standard,,
30,9379,0,standard,,
19,9380,1,standard,,
19,9381,1,standard,,
19,9382,1,standard,,
19,9383,1,standard,,
19,9384,1,standard,,
19,9385,1,standard,,
19,9386,1,standard,,
19,9387,1,standard,,
19,9388,1,standard,,
19,9389,1,standard,,
19,9390,1,standard,,
19,9391,1,standard,,
19,9392,1,standard,,
19,9393,1,standard,,
19,9394,1,standard,,
19,9395,1,standard,,
19,9396,1,standard,,
16,9397,0,standard,,
19,9398,1,standard,,
19,9399,1,standard,,
19,9400,1,standard,,
19,9401,1,standard,,
19,9402,1,standard,,
19,9403,1,standard,,
19,9404,1,standard,,
19,9405,1,standard,,
19,9406,1,standard,,
19,9407,1,standard,,
19,9408,1,standard,,
8,9409,0,standard,,
19,9410,1,standard,,
19,9411,1,standard,,
19,9412,1,standard,,
19,9413,1,standard,,
19,9414,1,standard,,
19,9415,1,standard,,
19,9416,1,standard,,
19,9417,1,standard,,
19,9418,1,standard,,
19,9419,1,standard,,
19,9420,1,standard,,
19,9421,1,standard,,
19,9422,1,standard,,
19,9423,1,standard,,
19,9424,1,standard,,
19,9425,1,standard,,
19,9426,1,standard,,
19,9427,1,standard,,
19,9428,1,standard,,
19,9429,1,standard,,
19,9430,1,standard,,
19,9431,1,standard,,
19,9432,1,standard,,
19,9433,1,standard,,
19,9434,1,standard,,
19,9435,1,standard,,
19,9436,1,standard,,
19,9437,1,standard,,
19,9438,1,standard,,
19,9439,1,standard,,
19,9440,1,standard,,
19,9441,1,standard,,
19,9442,1,standard,,
19,9443,1,standard,,
19,9444,1,standard,,
19,9445,1,standard,,
3,9446,0,standard,,
19,9447,1,standard,,
19,9448,1,standard,,
19,9449,1,standard,,
19,9450,1,standard,,
19,9451,1,standard,,
19,9452,1,standard,,
19,9453,1,standard,,
19,9454,1,standard,,
19,9455,1,standard,,
19,9456,1,standard,,
19,9457,1,standard,,
19,9458,1,standard,,
16,9459,0,standard,,
19,9460,1,standard,,
19,9461,1,standard,,
19,9462,1,standard,,
19,9463,1,standard,,
19,9464,1,standard,,
19,9465,1,standard,,
19,9466,1,standard,,
16,9467,0,standard,,
20,9468,1,standard,,
19,9469,1,standard,,
19,9470,1,standard,,
19,9471,1,standard,,
19,9472,1,standard,,
19,9473,1,standard,,
19,9474,1,standard,,
19,9475,1,standard,,
19,9476,1,standard,,
19,9477,1,standard,,
19,9478,1,standard,,
19,9479,1,standard,,
8,9480,0,standard,,
26,9481,0,standard,,
30,9482,0,standard,,
30,9483,0,standard,,
30,9484,0,standard,,
10,9485,0,standard,5,0.4622131502919203
30,9486,0,standard,,
26,9487,0,standard,,
30,9488,0,standard,,
30,9489,0,standard,,
31,9490,1,standard,,
31,9491,1,standard,,
26,9492,0,standard,,
20,9493,1,standard,,
8,9494,0,standard,,
27,9495,0,standard,,
67,9496,0,standard,5,0.4148156229386289
35,9497,0,standard,,
31,9498,1,standard,,
4,9499,0,standard,,
100,9500,0,standard,,
77,9501,0,standard,,
9,9502,0,standard,,
2,9503,0,standard,5,0.373334060644766
58,9504,0,standard,,
30,9505,0,standard,5,0.4433692655302147
8,9506,0,standard,,
38,9507,0,standard,,
31,9508,1,standard,,
73,9509,0,standard,,
33,9510,0,standard,,
30,9511,1,standard,,
36,9512,1,standard,,
30,9513,1,standard,,
2,9514,0,standard,5,0.3298617349843618
20,9515,1,standard,,
36,9516,1,standard,,
30,9517,1,standard,,
30,9518,1,standard,,
9,9519,1,standard,,
36,9520,1,standard,,
36,9521,1,standard,,
20,9522,1,standard,,
20,9523,1,standard,,
9,9524,1,standard,,
9,9525,1,standard,,
20,9526,1,standard,,
11,9527,0,standard,5,0.5562400494460698
20,9528,1,standard,,
20,9529,1,standard,,
20,9530,1,standard,,
20,9531,1,standard,,
20,9532,1,standard,,
20,9533,1,standard,,
20,9534,1,standard,,
20,9535,1,standard,,
20,9536,1,standard,,
30,9537,1,standard,,
20,9538,1,standard,,
20,9539,1,standard,,
20,9540,1,standard,,
5,9541,0,standard,5,0.6304457985665357
24,9542,0,standard,5,0.5855890995513906
20,9543,1,standard,,
20,9544,1,standard,,
20,9545,1,standard,,
20,9546,1,standard,,
20,9547,1,standard,,
20,9548,1,standard,,
20,9549,1,standard,,
20,9550,1,standard,,
20,9551,1,standard,,
20,9552,1,standard,,
20,9553,1,standard,,
20,9554,1,standard,,
20,9555,1,standard,,
24,9556,0,standard,5,0.6489490693170415
20,9557,1,standard,,
20,9558,1,standard,,
14,9559,0,standard,,
9,9560,1,standard,,
20,9561,1,standard,,
20,9562,1,standard,,
20,9563,1,standard,,
20,9564,1,standard,,
20,9565,1,standard,,
20,9566,1,standard,,
20,9567,1,standard,,
15,9568,0,standard,5,0.6570080899905549
20,9569,1,standard,,
20,9570,1,standard,,
20,9571,1,standard,,
20,9572,1,standard,,
20,9573,1,standard,,
20,9574,1,standard,,
20,9575,1,standard,,
20,9576,1,standard,,
20,9577,1,standard,,
20,9578,1,standard,,
20,9579,1,standard,,
20,9580,1,standard,,
20,9581,1,standard,,
20,9582,1,standard,,
20,9583,1,standard,,
20,9584,1,standard,,
20,9585,1,standard,,
20,9586,1,standard,,
24,9587,0,standard,5,0.6733062137613707
20,9588,1,standard,,
20,9589,1,standard,,
20,9590,1,standard,,
20,9591,1,standard,,
10,9592,0,standard,5,0.316092725610877
20,9593,1,standard,,
20,9594,1,standard,,
20,9595,1,standard,,
20,9596,1,standard,,
20,9597,1,standard,,
20,9598,1,standard,,
20,9599,1,standard,,
20,9600,1,standard,,
20,9601,1,standard,,
20,9602,1,standard,,
20,9603,1,standard,,
20,9604,1,standard,,
20,9605,1,standard,,
19,9606,1,standard,,
20,9607,1,standard,,
20,9608,1,standard,,
20,9609,1,standard,,
20,9610,1,standard,,
20,9611,1,standard,,
20,9612,1,standard,,
20,9613,1,standard,,
20,9614,1,standard,,
20,9615,1,standard,,
20,9616,1,standard,,
20,9617,1,standard,,
20,9618,1,standard,,
20,9619,1,standard,,
20,9620,1,standard,,
18,9621,0,standard,,
20,9622,1,standard,,
20,9623,1,standard,,
20,9624,1,standard,,
20,9625,1,standard,,
20,9626,1,standard,,
20,9627,1,standard,,
20,9628,1,standard,,
20,9629,1,standard,,
20,9630,1,standard,,
20,9631,1,standard,,
20,9632,1,standard,,
20,9633,1,standard,,
20,9634,1,standard,,
20,9635,1,standard,,
20,9636,1,standard,,
20,9637,1,standard,,
20,9638,1,standard,,
20,9639,1,standard,,
20,9640,1,standard,,
20,9641,1,standard,,
20,9642,1,standard,,
9,9643,1,standard,,
20,9644,1,standard,,
19,9645,0,standard,,
19,9646,1,standard,,
20,9647,1,standard,,
20,9648,1,standard,,
20,9649,1,standard,,
20,9650,1,standard,,
20,9651,1,standard,,
30,9652,1,standard,,
20,9653,1,standard,,
20,9654,1,standard,,
20,9655,1,standard,,
20,9656,1,standard,,
20,9657,1,standard,,
20,9658,1,standard,,
20,9659,1,standard,,
20,9660,1,standard,,
20,9661,1,standard,,
20,9662,1,standard,,
20,9663,1,standard,,
20,9664,1,standard,,
20,9665,1,standard,,
20,9666,1,standard,,
20,9667,1,standard,,
20,9668,1,standard,,
20,9669,1,standard,,
20,9670,1,standard,,
20,9671,1,standard,,
20,9672,1,standard,,
20,9673,1,standard,,
30,9674,1,standard,,
20,9675,1,standard,,
16,9676,0,standard,,
20,9677,1,standard,,
20,9678,1,standard,,
20,9679,1,standard,,
20,9680,1,standard,,
20,9681,1,standard,,
20,9682,1,standard,,
20,9683,1,standard,,
20,9684,1,standard,,
20,9685,1,standard,,
20,9686,1,standard,,
20,9687,1,standard,,
20,9688,1,standard,,
20,9689,1,standard,,
20,9690,1,standard,,
20,9691,1,standard,,
20,9692,1,standard,,
20,9693,1,standard,,
20,9694,1,standard,,
20,9695,1,standard,,
20,9696,1,standard,,
20,9697,1,standard,,
20,9698,1,standard,,
20,9699,1,standard,,
20,9700,1,standard,,
20,9701,1,standard,,
19,9702,1,standard,,
20,9703,1,standard,,
20,9704,1,standard,,
20,9705,1,standard,,
20,9706,1,standard,,
20,9707,1,standard,,
20,9708,1,standard,,
20,9709,1,standard,,
20,9710,1,standard,,
20,9711,1,standard,,
20,9712,1,standard,,
20,9713,1,standard,,
20,9714,1,standard,,
18,9715,0,standard,,
20,9716,1,standard,,
20,9717,1,standard,,
20,9718,1,standard,,
20,9719,1,standard,,
20,9720,1,standard,,
20,9721,1,standard,,
20,9722,1,standard,,
18,9723,0,standard,,
20,9724,1,standard,,
20,9725,1,standard,,
20,9726,1,standard,,
3,9727,0,standard,,
20,9728,1,standard,,
20,9729,1,standard,,
30,9730,1,standard,,
20,9731,1,standard,,
20,9732,1,standard,,
9,9733,1,standard,,
15,9734,0,standard,,
20,9735,1,standard,,
20,9736,1,standard,,
20,9737,1,standard,,
20,9738,1,standard,,
20,9739,1,standard,,
20,9740,1,standard,,
20,9741,1,standard,,
20,9742,1,standard,,
20,9743,1,standard,,
20,9744,1,standard,,
20,9745,1,standard,,
20,9746,1,standard,,
30,9747,1,standard,,
20,9748,1,standard,,
20,9749,1,standard,,
20,9750,1,standard,,
5,9751,0,standard,5,0.7055794796792959
20,9752,1,standard,,
20,9753,1,standard,,
20,9754,1,standard,,
20,9755,1,standard,,
20,9756,1,standard,,
20,9757,1,standard,,
20,9758,1,standard,,
20,9759,1,standard,,
20,9760,1,standard,,
20,9761,1,standard,,
20,9762,1,standard,,
20,9763,1,standard,,
20,9764,1,standard,,
20,9765,1,standard,,
20,9766,1,standard,,
20,9767,1,standard,,
20,9768,1,standard,,
20,9769,1,standard,,
20,9770,1,standard,,
20,9771,1,standard,,
20,9772,1,standard,,
20,9773,1,standard,,
20,9774,1,standard,,
20,9775,1,standard,,
20,9776,1,standard,,
20,9777,1,standard,,
20,9778,1,standard,,
20,9779,1,standard,,
20,9780,1,standard,,
20,9781,1,standard,,
20,9782,1,standard,,
20,9783,1,standard,,
20,9784,1,standard,,
20,9785,1,standard,,
20,9786,1,standard,,
20,9787,1,standard,,
20,9788,1,standard,,
20,9789,1,standard,,
20,9790,1,standard,,
20,9791,1,standard,,
20,9792,1,standard,,
19,9793,1,standard,,
20,9794,1,standard,,
20,9795,1,standard,,
20,9796,1,standard,,
20,9797,1,standard,,
20,9798,1,standard,,
20,9799,1,standard,,
20,9800,1,standard,,
20,9801,1,standard,,
20,9802,1,standard,,
20,9803,1,standard,,
20,9804,1,standard,,
20,9805,1,standard,,
20,9806,1,standard,,
20,9807,1,standard,,
20,9808,1,standard,,
20,9809,1,standard,,
20,9810,1,standard,,
20,9811,1,standard,,
20,9812,1,standard,,
20,9813,1,standard,,
20,9814,1,standard,,
20,9815,1,standard,,
20,9816,1,standard,,
20,9817,1,standard,,
20,9818,1,standard,,
20,9819,1,standard,,
20,9820,1,standard,,
11,9821,1,standard,,
20,9822,1,standard,,
20,9823,1,standard,,
20,9824,1,standard,,
20,9825,1,standard,,
20,9826,1,standard,,
20,9827,1,standard,,
20,9828,1,standard,,
20,9829,1,standard,,
20,9830,1,standard,,
20,9831,1,standard,,
20,9832,1,standard,,
20,9833,1,standard,,
24,9834,0,standard,5,0.718751456117479
20,9835,1,standard,,
20,9836,1,standard,,
20,9837,1,standard,,
20,9838,1,standard,,
20,9839,1,standard,,
20,9840,1,standard,,
20,9841,1,standard,,
20,9842,1,standard,,
20,9843,1,standard,,
20,9844,1,standard,,
20,9845,1,standard,,
20,9846,1,standard,,
20,9847,1,standard,,
20,9848,1,standard,,
20,9849,1,standard,,
20,9850,1,standard,,
20,9851,1,standard,,
20,9852,1,standard,,
20,9853,1,standard,,
20,9854,1,standard,,
20,9855,1,standard,,
20,9856,1,standard,,
30,9857,1,standard,,
30,9858,1,standard,,
20,9859,1,standard,,
20,9860,1,standard,,
20,9861,1,standard,,
20,9862,1,standard,,
15,9863,0,standard,,
20,9864,1,standard,,
20,9865,1,standard,,
20,9866,1,standard,,
20,9867,1,standard,,
20,9868,1,standard,,
20,9869,1,standard,,
20,9870,1,standard,,
20,9871,1,standard,,
20,9872,1,standard,,
20,9873,1,standard,,
20,9874,1,standard,,
20,9875,1,standard,,
20,9876,1,standard,,
20,9877,1,standard,,
20,9878,1,standard,,
20,9879,1,standard,,
20,9880,1,standard,,
20,9881,1,standard,,
20,9882,1,standard,,
20,9883,0,standard,5,0.7070720153694636
20,9884,1,standard,,
20,9885,1,standard,,
20,9886,1,standard,,
20,9887,1,standard,,
20,9888,1,standard,,
3,9889,0,standard,,
20,9890,1,standard,,
20,9891,1,standard,,
20,9892,1,standard,,
20,9893,1,standard,,
20,9894,1,standard,,
20,9895,1,standard,,
20,9896,1,standard,,
20,9897,1,standard,,
20,9898,1,standard,,
19,9899,1,standard,,
20,9900,1,standard,,
20,9901,1,standard,,
20,9902,1,standard,,
20,9903,1,standard,,
20,9904,1,standard,,
20,9905,1,standard,,
20,9906,1,standard,,
20,9907,1,standard,,
20,9908,1,standard,,
20,9909,1,standard,,
20,9910,1,standard,,
20,9911,1,standard,,
20,9912,1,standard,,
20,9913,1,standard,,
20,9914,1,standard,,
10,9915,0,standard,5,0.3609951430428271
17,9916,0,standard,,
20,9917,1,standard,,
20,9918,1,standard,,
20,9919,1,standard,,
20,9920,1,standard,,
20,9921,1,standard,,
20,9922,1,standard,,
20,9923,1,standard,,
20,9924,1,standard,,
20,9925,1,standard,,
20,9926,1,standard,,
20,9927,1,standard,,
20,9928,1,standard,,
24,9929,0,standard,5,0.7066088050248861
20,9930,1,standard,,
20,9931,1,standard,,
20,9932,1,standard,,
20,9933,1,standard,,
20,9934,1,standard,,
20,9935,1,standard,,
30,9936,1,standard,,
20,9937,1,standard,,
20,9938,1,standard,,
20,9939,1,standard,,
20,9940,1,standard,,
20,9941,1,standard,,
24,9942,0,standard,5,0.6893279368681485
20,9943,1,standard,,
20,9944,1,standard,,
20,9945,1,standard,,
20,9946,1,standard,,
20,9947,1,standard,,
20,9948,1,standard,,
20,9949,1,standard,,
20,9950,1,standard,,
20,9951,1,standard,,
20,9952,1,standard,,
20,9953,1,standard,,
20,9954,1,standard,,
20,9955,1,standard,,
20,9956,1,standard,,
20,9957,1,standard,,
20,9958,1,standard,,
20,9959,1,standard,,
20,9960,1,standard,,
20,9961,1,standard,,
20,9962,1,standard,,
20,9963,1,standard,,
20,9964,1,standard,,
20,9965,1,standard,,
20,9966,1,standard,,
24,9967,0,standard,5,0.702057020344249
20,9968,1,standard,,
20,9969,1,standard,,
20,9970,1,standard,,
20,9971,1,standard,,
20,9972,1,standard,,
20,9973,1,standard,,
19,9974,1,standard,,
20,9975,1,standard,,
20,9976,1,standard,,
20,9977,1,standard,,
20,9978,1,standard,,
20,9979,1,standard,,
20,9980,1,standard,,
20,9981,1,standard,,
20,9982,1,standard,,
20,9983,1,standard,,
20,9984,1,standard,,
20,9985,1,standard,,
20,9986,1,standard,,
20,9987,1,standard,,
20,9988,1,standard,,
20,9989,1,standard,,
20,9990,1,standard,,
20,9991,1,standard,,
20,9992,1,standard,,
20,9993,1,standard,,
20,9994,1,standard,,
20,9995,1,standard,,
18,9996,0,standard,,
20,9997,1,standard,,
20,9998,1,standard,,
20,9999,1,standard,,
15,10000,0,standard,5,0.7050849753630407
20,10001,1,standard,,
20,10002,1,standard,,
20,10003,1,standard,,
20,10004,1,standard,,
9,10005,1,standard,,
20,10006,1,standard,,
20,10007,1,standard,,
20,10008,1,standard,,
20,10009,1,standard,,
20,10010,1,standard,,
11,10011,0,standard,,
20,10012,1,standard,,
20,10013,1,standard,,
20,10014,1,standard,,
20,10015,1,standard,,
20,10016,1,standard,,
20,10017,1,standard,,
20,10018,1,standard,,
20,10019,1,standard,,
20,10020,1,standard,,
20,10021,1,standard,,
20,10022,1,standard,,
