number_of_steps,episode_number,won,algorithm,state,Q_value_state
35,26106,0,standard,,
8,26107,0,standard,,
16,26108,0,standard,,
23,26109,0,standard,5,0.48559626368122905
13,26110,0,standard,,
8,26111,0,standard,,
31,26112,0,standard,,
28,26113,0,standard,,
8,26114,0,standard,,
62,26115,1,standard,,
30,26116,0,standard,,
13,26117,0,standard,,
26,26118,0,standard,,
8,26119,0,standard,,
12,26120,0,standard,,
19,26121,1,standard,,
8,26122,0,standard,,
57,26123,0,standard,,
19,26124,1,standard,,
57,26125,0,standard,,
8,26126,0,standard,,
13,26127,0,standard,,
19,26128,1,standard,,
19,26129,1,standard,,
53,26130,1,standard,,
19,26131,1,standard,,
19,26132,1,standard,,
19,26133,1,standard,,
19,26134,1,standard,,
20,26135,1,standard,,
14,26136,0,standard,,
13,26137,0,standard,,
19,26138,1,standard,,
20,26139,1,standard,,
19,26140,1,standard,,
20,26141,1,standard,,
19,26142,1,standard,,
19,26143,1,standard,,
20,26144,1,standard,,
19,26145,1,standard,,
19,26146,1,standard,,
20,26147,1,standard,,
19,26148,1,standard,,
14,26149,0,standard,,
19,26150,1,standard,,
19,26151,1,standard,,
19,26152,1,standard,,
19,26153,1,standard,,
18,26154,1,standard,,
22,26155,0,standard,,
26,26156,0,standard,,
19,26157,1,standard,,
19,26158,1,standard,,
19,26159,1,standard,,
19,26160,0,standard,5,0.6578612543901771
19,26161,1,standard,,
20,26162,1,standard,,
19,26163,1,standard,,
14,26164,0,standard,,
19,26165,1,standard,,
19,26166,1,standard,,
19,26167,1,standard,,
19,26168,1,standard,,
19,26169,1,standard,,
19,26170,1,standard,,
19,26171,1,standard,,
19,26172,1,standard,,
19,26173,1,standard,,
19,26174,1,standard,,
19,26175,1,standard,,
19,26176,1,standard,,
19,26177,1,standard,,
19,26178,1,standard,,
19,26179,1,standard,,
19,26180,1,standard,,
19,26181,1,standard,,
19,26182,1,standard,,
19,26183,1,standard,,
19,26184,1,standard,,
19,26185,1,standard,,
19,26186,1,standard,,
19,26187,1,standard,,
19,26188,1,standard,,
19,26189,1,standard,,
19,26190,1,standard,,
19,26191,1,standard,,
19,26192,0,standard,5,0.7324581009871753
19,26193,1,standard,,
19,26194,1,standard,,
58,26195,0,standard,,
19,26196,1,standard,,
19,26197,1,standard,,
19,26198,1,standard,,
19,26199,1,standard,,
19,26200,1,standard,,
19,26201,1,standard,,
19,26202,1,standard,,
19,26203,1,standard,,
19,26204,1,standard,,
19,26205,1,standard,,
19,26206,1,standard,,
19,26207,1,standard,,
8,26208,0,standard,,
19,26209,1,standard,,
19,26210,1,standard,,
19,26211,1,standard,,
19,26212,1,standard,,
19,26213,1,standard,,
19,26214,1,standard,,
19,26215,1,standard,,
19,26216,1,standard,,
19,26217,1,standard,,
19,26218,1,standard,,
19,26219,1,standard,,
19,26220,1,standard,,
19,26221,1,standard,,
19,26222,1,standard,,
19,26223,1,standard,,
19,26224,1,standard,,
19,26225,1,standard,,
19,26226,1,standard,,
19,26227,1,standard,,
19,26228,1,standard,,
19,26229,1,standard,,
19,26230,1,standard,,
19,26231,1,standard,,
19,26232,1,standard,,
19,26233,1,standard,,
19,26234,1,standard,,
19,26235,1,standard,,
19,26236,1,standard,,
19,26237,1,standard,,
19,26238,1,standard,,
19,26239,1,standard,,
19,26240,1,standard,,
19,26241,1,standard,,
19,26242,1,standard,,
19,26243,1,standard,,
19,26244,1,standard,,
19,26245,1,standard,,
19,26246,1,standard,,
19,26247,1,standard,,
19,26248,1,standard,,
19,26249,1,standard,,
19,26250,1,standard,,
19,26251,1,standard,,
19,26252,1,standard,,
19,26253,1,standard,,
19,26254,1,standard,,
15,26255,0,standard,5,0.7474516067392
18,26256,1,standard,,
19,26257,1,standard,,
19,26258,1,standard,,
19,26259,1,standard,,
19,26260,1,standard,,
19,26261,1,standard,,
19,26262,1,standard,,
19,26263,1,standard,,
19,26264,1,standard,,
19,26265,1,standard,,
58,26266,0,standard,,
19,26267,1,standard,,
19,26268,1,standard,,
19,26269,1,standard,,
19,26270,1,standard,,
19,26271,1,standard,,
19,26272,1,standard,,
19,26273,1,standard,,
19,26274,1,standard,,
20,26275,1,standard,,
19,26276,1,standard,,
19,26277,1,standard,,
19,26278,1,standard,,
19,26279,1,standard,,
19,26280,1,standard,,
58,26281,0,standard,,
19,26282,1,standard,,
19,26283,1,standard,,
19,26284,1,standard,,
19,26285,1,standard,,
19,26286,1,standard,,
19,26287,1,standard,,
19,26288,1,standard,,
19,26289,1,standard,,
19,26290,1,standard,,
19,26291,1,standard,,
19,26292,1,standard,,
19,26293,1,standard,,
19,26294,1,standard,,
19,26295,1,standard,,
19,26296,1,standard,,
19,26297,1,standard,,
19,26298,1,standard,,
19,26299,1,standard,,
19,26300,1,standard,,
19,26301,1,standard,,
19,26302,1,standard,,
19,26303,1,standard,,
19,26304,1,standard,,
19,26305,1,standard,,
19,26306,1,standard,,
19,26307,1,standard,,
19,26308,1,standard,,
19,26309,1,standard,,
19,26310,1,standard,,
19,26311,1,standard,,
19,26312,1,standard,,
19,26313,1,standard,,
58,26314,0,standard,,
19,26315,1,standard,,
19,26316,1,standard,,
19,26317,1,standard,,
19,26318,1,standard,,
19,26319,1,standard,,
19,26320,1,standard,,
19,26321,1,standard,,
19,26322,1,standard,,
19,26323,1,standard,,
19,26324,1,standard,,
19,26325,1,standard,,
19,26326,1,standard,,
19,26327,1,standard,,
58,26328,0,standard,,
19,26329,1,standard,,
19,26330,1,standard,,
19,26331,1,standard,,
19,26332,1,standard,,
19,26333,1,standard,,
19,26334,1,standard,,
19,26335,1,standard,,
19,26336,1,standard,,
19,26337,1,standard,,
11,26338,0,standard,,
19,26339,1,standard,,
19,26340,1,standard,,
19,26341,1,standard,,
19,26342,1,standard,,
19,26343,1,standard,,
19,26344,1,standard,,
19,26345,1,standard,,
19,26346,1,standard,,
19,26347,1,standard,,
19,26348,1,standard,,
19,26349,1,standard,,
18,26350,1,standard,,
12,26351,0,standard,,
19,26352,1,standard,,
19,26353,1,standard,,
19,26354,1,standard,,
19,26355,1,standard,,
19,26356,1,standard,,
19,26357,1,standard,,
19,26358,1,standard,,
19,26359,1,standard,,
19,26360,1,standard,,
19,26361,1,standard,,
19,26362,1,standard,,
19,26363,1,standard,,
19,26364,1,standard,,
19,26365,1,standard,,
19,26366,1,standard,,
19,26367,1,standard,,
19,26368,1,standard,,
19,26369,1,standard,,
19,26370,1,standard,,
19,26371,1,standard,,
19,26372,1,standard,,
19,26373,0,standard,5,0.741652581706715
19,26374,1,standard,,
19,26375,1,standard,,
19,26376,1,standard,,
19,26377,1,standard,,
19,26378,1,standard,,
19,26379,1,standard,,
19,26380,1,standard,,
19,26381,1,standard,,
19,26382,1,standard,,
19,26383,1,standard,,
19,26384,1,standard,,
19,26385,1,standard,,
19,26386,1,standard,,
19,26387,1,standard,,
19,26388,1,standard,,
19,26389,1,standard,,
19,26390,1,standard,,
19,26391,1,standard,,
19,26392,1,standard,,
19,26393,1,standard,,
19,26394,1,standard,,
19,26395,1,standard,,
19,26396,1,standard,,
19,26397,1,standard,,
19,26398,1,standard,,
19,26399,1,standard,,
19,26400,1,standard,,
19,26401,1,standard,,
19,26402,1,standard,,
19,26403,1,standard,,
58,26404,0,standard,,
19,26405,1,standard,,
19,26406,1,standard,,
19,26407,1,standard,,
19,26408,1,standard,,
19,26409,1,standard,,
19,26410,1,standard,,
58,26411,0,standard,,
19,26412,1,standard,,
19,26413,1,standard,,
19,26414,1,standard,,
19,26415,1,standard,,
19,26416,1,standard,,
24,26417,1,standard,,
19,26418,1,standard,,
19,26419,1,standard,,
19,26420,1,standard,,
19,26421,1,standard,,
19,26422,1,standard,,
19,26423,1,standard,,
19,26424,1,standard,,
19,26425,1,standard,,
19,26426,1,standard,,
19,26427,1,standard,,
19,26428,1,standard,,
19,26429,1,standard,,
11,26430,1,standard,,
19,26431,1,standard,,
19,26432,1,standard,,
19,26433,1,standard,,
19,26434,1,standard,,
19,26435,1,standard,,
19,26436,1,standard,,
19,26437,1,standard,,
19,26438,1,standard,,
19,26439,1,standard,,
18,26440,1,standard,,
19,26441,1,standard,,
19,26442,1,standard,,
19,26443,1,standard,,
19,26444,1,standard,,
19,26445,1,standard,,
19,26446,1,standard,,
19,26447,1,standard,,
19,26448,1,standard,,
19,26449,1,standard,,
19,26450,1,standard,,
19,26451,1,standard,,
58,26452,0,standard,,
19,26453,1,standard,,
19,26454,1,standard,,
19,26455,1,standard,,
19,26456,1,standard,,
19,26457,1,standard,,
19,26458,1,standard,,
19,26459,1,standard,,
19,26460,1,standard,,
19,26461,1,standard,,
19,26462,1,standard,,
19,26463,1,standard,,
19,26464,1,standard,,
11,26465,1,standard,,
19,26466,1,standard,,
19,26467,1,standard,,
19,26468,1,standard,,
19,26469,1,standard,,
19,26470,1,standard,,
19,26471,1,standard,,
19,26472,1,standard,,
19,26473,1,standard,,
19,26474,1,standard,,
19,26475,1,standard,,
20,26476,1,standard,,
19,26477,1,standard,,
19,26478,1,standard,,
19,26479,1,standard,,
19,26480,1,standard,,
19,26481,1,standard,,
18,26482,1,standard,,
19,26483,1,standard,,
19,26484,1,standard,,
11,26485,1,standard,,
19,26486,1,standard,,
19,26487,1,standard,,
19,26488,1,standard,,
19,26489,1,standard,,
19,26490,1,standard,,
19,26491,1,standard,,
19,26492,1,standard,,
19,26493,1,standard,,
19,26494,1,standard,,
19,26495,1,standard,,
19,26496,1,standard,,
19,26497,1,standard,,
19,26498,1,standard,,
20,26499,1,standard,,
20,26500,1,standard,,
19,26501,1,standard,,
19,26502,1,standard,,
19,26503,1,standard,,
19,26504,1,standard,,
19,26505,1,standard,,
19,26506,1,standard,,
19,26507,1,standard,,
19,26508,1,standard,,
19,26509,1,standard,,
19,26510,1,standard,,
19,26511,1,standard,,
19,26512,1,standard,,
19,26513,1,standard,,
19,26514,1,standard,,
19,26515,1,standard,,
19,26516,1,standard,,
19,26517,1,standard,,
19,26518,1,standard,,
19,26519,1,standard,,
19,26520,1,standard,,
19,26521,1,standard,,
19,26522,1,standard,,
19,26523,1,standard,,
20,26524,1,standard,,
2,26525,0,standard,5,0.3732381053602645
19,26526,1,standard,,
19,26527,1,standard,,
19,26528,1,standard,,
19,26529,1,standard,,
6,26530,0,standard,,
19,26531,1,standard,,
19,26532,1,standard,,
19,26533,1,standard,,
19,26534,1,standard,,
19,26535,1,standard,,
19,26536,1,standard,,
19,26537,1,standard,,
19,26538,1,standard,,
19,26539,1,standard,,
19,26540,1,standard,,
19,26541,1,standard,,
19,26542,1,standard,,
19,26543,1,standard,,
19,26544,1,standard,,
19,26545,1,standard,,
19,26546,1,standard,,
19,26547,1,standard,,
19,26548,1,standard,,
19,26549,1,standard,,
19,26550,1,standard,,
19,26551,1,standard,,
19,26552,1,standard,,
19,26553,1,standard,,
19,26554,1,standard,,
19,26555,1,standard,,
19,26556,1,standard,,
19,26557,1,standard,,
24,26558,1,standard,,
19,26559,1,standard,,
19,26560,1,standard,,
19,26561,1,standard,,
19,26562,1,standard,,
19,26563,1,standard,,
20,26564,1,standard,,
19,26565,1,standard,,
19,26566,1,standard,,
19,26567,1,standard,,
19,26568,1,standard,,
19,26569,1,standard,,
19,26570,1,standard,,
19,26571,1,standard,,
19,26572,1,standard,,
19,26573,1,standard,,
19,26574,1,standard,,
19,26575,1,standard,,
19,26576,1,standard,,
19,26577,1,standard,,
19,26578,1,standard,,
19,26579,1,standard,,
19,26580,1,standard,,
19,26581,1,standard,,
19,26582,1,standard,,
19,26583,1,standard,,
19,26584,1,standard,,
19,26585,1,standard,,
19,26586,1,standard,,
19,26587,1,standard,,
19,26588,1,standard,,
19,26589,1,standard,,
19,26590,1,standard,,
19,26591,1,standard,,
19,26592,1,standard,,
19,26593,1,standard,,
19,26594,1,standard,,
19,26595,1,standard,,
19,26596,1,standard,,
19,26597,1,standard,,
19,26598,1,standard,,
19,26599,1,standard,,
19,26600,1,standard,,
19,26601,1,standard,,
19,26602,1,standard,,
19,26603,1,standard,,
19,26604,1,standard,,
19,26605,1,standard,,
19,26606,1,standard,,
19,26607,1,standard,,
19,26608,1,standard,,
19,26609,1,standard,,
19,26610,1,standard,,
19,26611,1,standard,,
19,26612,1,standard,,
19,26613,1,standard,,
19,26614,1,standard,,
19,26615,1,standard,,
19,26616,1,standard,,
19,26617,1,standard,,
19,26618,1,standard,,
19,26619,1,standard,,
19,26620,1,standard,,
19,26621,1,standard,,
19,26622,1,standard,,
19,26623,1,standard,,
19,26624,1,standard,,
20,26625,1,standard,,
19,26626,1,standard,,
19,26627,1,standard,,
19,26628,1,standard,,
19,26629,1,standard,,
19,26630,1,standard,,
19,26631,1,standard,,
19,26632,1,standard,,
2,26633,0,standard,5,0.33591429482423807
17,26634,1,standard,,
19,26635,1,standard,,
19,26636,1,standard,,
19,26637,1,standard,,
19,26638,1,standard,,
19,26639,1,standard,,
19,26640,1,standard,,
19,26641,1,standard,,
19,26642,1,standard,,
19,26643,1,standard,,
19,26644,1,standard,,
19,26645,1,standard,,
19,26646,1,standard,,
19,26647,1,standard,,
19,26648,1,standard,,
19,26649,1,standard,,
19,26650,1,standard,,
19,26651,1,standard,,
19,26652,1,standard,,
19,26653,1,standard,,
19,26654,1,standard,,
19,26655,1,standard,,
19,26656,1,standard,,
19,26657,1,standard,,
19,26658,1,standard,,
19,26659,1,standard,,
20,26660,1,standard,,
19,26661,1,standard,,
58,26662,0,standard,,
19,26663,1,standard,,
19,26664,1,standard,,
19,26665,1,standard,,
19,26666,1,standard,,
19,26667,1,standard,,
19,26668,1,standard,,
19,26669,1,standard,,
19,26670,1,standard,,
19,26671,1,standard,,
19,26672,1,standard,,
19,26673,1,standard,,
19,26674,1,standard,,
19,26675,1,standard,,
19,26676,1,standard,,
19,26677,1,standard,,
19,26678,1,standard,,
19,26679,1,standard,,
19,26680,1,standard,,
2,26681,0,standard,5,0.3179435085423619
19,26682,1,standard,,
19,26683,1,standard,,
19,26684,1,standard,,
19,26685,1,standard,,
19,26686,1,standard,,
29,26687,1,standard,,
19,26688,1,standard,,
19,26689,1,standard,,
19,26690,1,standard,,
19,26691,1,standard,,
18,26692,1,standard,,
19,26693,1,standard,,
19,26694,1,standard,,
19,26695,1,standard,,
16,26696,1,standard,,
6,26697,0,standard,,
19,26698,1,standard,,
19,26699,1,standard,,
19,26700,1,standard,,
19,26701,1,standard,,
19,26702,1,standard,,
19,26703,1,standard,,
19,26704,1,standard,,
19,26705,1,standard,,
19,26706,1,standard,,
19,26707,1,standard,,
19,26708,1,standard,,
19,26709,1,standard,,
16,26710,1,standard,,
19,26711,1,standard,,
19,26712,1,standard,,
19,26713,1,standard,,
20,26714,1,standard,,
19,26715,1,standard,,
19,26716,1,standard,,
19,26717,1,standard,,
16,26718,1,standard,,
19,26719,1,standard,,
19,26720,1,standard,,
19,26721,1,standard,,
19,26722,1,standard,,
19,26723,1,standard,,
19,26724,1,standard,,
19,26725,1,standard,,
19,26726,1,standard,,
19,26727,1,standard,,
19,26728,1,standard,,
19,26729,1,standard,,
19,26730,1,standard,,
19,26731,1,standard,,
19,26732,1,standard,,
19,26733,1,standard,,
19,26734,1,standard,,
19,26735,1,standard,,
3,26736,0,standard,,
19,26737,1,standard,,
19,26738,1,standard,,
19,26739,1,standard,,
19,26740,1,standard,,
19,26741,1,standard,,
19,26742,1,standard,,
19,26743,1,standard,,
19,26744,1,standard,,
19,26745,1,standard,,
19,26746,1,standard,,
19,26747,1,standard,,
19,26748,1,standard,,
20,26749,1,standard,,
11,26750,1,standard,,
14,26751,0,standard,,
19,26752,1,standard,,
19,26753,1,standard,,
19,26754,1,standard,,
19,26755,1,standard,,
19,26756,1,standard,,
19,26757,1,standard,,
19,26758,1,standard,,
19,26759,1,standard,,
19,26760,1,standard,,
19,26761,1,standard,,
10,26762,0,standard,5,0.2861491576881257
19,26763,1,standard,,
19,26764,1,standard,,
19,26765,1,standard,,
19,26766,1,standard,,
19,26767,1,standard,,
19,26768,1,standard,,
19,26769,1,standard,,
19,26770,1,standard,,
19,26771,1,standard,,
19,26772,1,standard,,
19,26773,1,standard,,
19,26774,1,standard,,
19,26775,1,standard,,
19,26776,1,standard,,
19,26777,1,standard,,
19,26778,1,standard,,
19,26779,1,standard,,
19,26780,1,standard,,
19,26781,1,standard,,
19,26782,1,standard,,
19,26783,1,standard,,
19,26784,1,standard,,
19,26785,1,standard,,
19,26786,1,standard,,
19,26787,1,standard,,
19,26788,1,standard,,
19,26789,1,standard,,
19,26790,1,standard,,
19,26791,1,standard,,
19,26792,1,standard,,
19,26793,1,standard,,
19,26794,1,standard,,
19,26795,1,standard,,
19,26796,1,standard,,
20,26797,1,standard,,
19,26798,1,standard,,
19,26799,1,standard,,
19,26800,1,standard,,
19,26801,1,standard,,
19,26802,1,standard,,
19,26803,1,standard,,
19,26804,1,standard,,
19,26805,1,standard,,
19,26806,1,standard,,
19,26807,1,standard,,
19,26808,1,standard,,
19,26809,1,standard,,
19,26810,1,standard,,
19,26811,1,standard,,
19,26812,1,standard,,
19,26813,1,standard,,
19,26814,1,standard,,
19,26815,1,standard,,
19,26816,1,standard,,
19,26817,1,standard,,
12,26818,0,standard,,
19,26819,1,standard,,
19,26820,1,standard,,
19,26821,1,standard,,
19,26822,1,standard,,
19,26823,1,standard,,
19,26824,1,standard,,
19,26825,1,standard,,
19,26826,1,standard,,
19,26827,1,standard,,
19,26828,1,standard,,
19,26829,1,standard,,
19,26830,1,standard,,
19,26831,1,standard,,
19,26832,1,standard,,
24,26833,1,standard,,
19,26834,1,standard,,
19,26835,1,standard,,
19,26836,1,standard,,
19,26837,1,standard,,
19,26838,1,standard,,
10,26839,0,standard,5,0.2575342419193131
19,26840,1,standard,,
19,26841,1,standard,,
19,26842,1,standard,,
19,26843,1,standard,,
19,26844,1,standard,,
19,26845,1,standard,,
19,26846,1,standard,,
19,26847,1,standard,,
19,26848,1,standard,,
19,26849,1,standard,,
19,26850,1,standard,,
19,26851,1,standard,,
19,26852,1,standard,,
19,26853,1,standard,,
19,26854,1,standard,,
19,26855,1,standard,,
19,26856,1,standard,,
19,26857,0,standard,5,0.7469400989602054
19,26858,1,standard,,
19,26859,1,standard,,
19,26860,1,standard,,
19,26861,1,standard,,
19,26862,1,standard,,
19,26863,1,standard,,
19,26864,1,standard,,
19,26865,1,standard,,
19,26866,1,standard,,
19,26867,1,standard,,
19,26868,1,standard,,
19,26869,1,standard,,
19,26870,1,standard,,
19,26871,1,standard,,
19,26872,1,standard,,
19,26873,1,standard,,
19,26874,1,standard,,
19,26875,1,standard,,
19,26876,1,standard,,
19,26877,1,standard,,
19,26878,1,standard,,
19,26879,1,standard,,
19,26880,1,standard,,
19,26881,1,standard,,
19,26882,1,standard,,
19,26883,1,standard,,
19,26884,1,standard,,
19,26885,1,standard,,
19,26886,1,standard,,
19,26887,1,standard,,
19,26888,1,standard,,
19,26889,1,standard,,
19,26890,1,standard,,
19,26891,1,standard,,
19,26892,1,standard,,
19,26893,1,standard,,
19,26894,1,standard,,
20,26895,1,standard,,
19,26896,1,standard,,
19,26897,1,standard,,
19,26898,1,standard,,
19,26899,1,standard,,
19,26900,1,standard,,
19,26901,1,standard,,
19,26902,1,standard,,
19,26903,1,standard,,
19,26904,1,standard,,
19,26905,1,standard,,
14,26906,0,standard,,
19,26907,1,standard,,
19,26908,1,standard,,
19,26909,1,standard,,
19,26910,1,standard,,
19,26911,1,standard,,
19,26912,1,standard,,
19,26913,1,standard,,
19,26914,1,standard,,
19,26915,1,standard,,
19,26916,1,standard,,
19,26917,1,standard,,
19,26918,1,standard,,
6,26919,0,standard,,
19,26920,1,standard,,
19,26921,1,standard,,
19,26922,1,standard,,
19,26923,1,standard,,
19,26924,1,standard,,
19,26925,1,standard,,
19,26926,1,standard,,
19,26927,1,standard,,
19,26928,1,standard,,
19,26929,1,standard,,
19,26930,1,standard,,
19,26931,1,standard,,
19,26932,1,standard,,
19,26933,1,standard,,
58,26934,0,standard,,
19,26935,1,standard,,
19,26936,1,standard,,
19,26937,1,standard,,
19,26938,1,standard,,
19,26939,1,standard,,
19,26940,1,standard,,
19,26941,1,standard,,
19,26942,1,standard,,
19,26943,1,standard,,
19,26944,1,standard,,
19,26945,1,standard,,
19,26946,1,standard,,
19,26947,1,standard,,
19,26948,1,standard,,
19,26949,1,standard,,
19,26950,1,standard,,
19,26951,1,standard,,
19,26952,1,standard,,
19,26953,1,standard,,
19,26954,1,standard,,
19,26955,1,standard,,
19,26956,1,standard,,
19,26957,1,standard,,
19,26958,1,standard,,
19,26959,1,standard,,
19,26960,1,standard,,
19,26961,1,standard,,
19,26962,1,standard,,
19,26963,1,standard,,
19,26964,1,standard,,
19,26965,1,standard,,
19,26966,1,standard,,
19,26967,1,standard,,
19,26968,1,standard,,
14,26969,0,standard,,
19,26970,1,standard,,
19,26971,1,standard,,
19,26972,1,standard,,
19,26973,1,standard,,
19,26974,1,standard,,
19,26975,1,standard,,
19,26976,1,standard,,
19,26977,1,standard,,
19,26978,1,standard,,
19,26979,1,standard,,
19,26980,1,standard,,
19,26981,1,standard,,
19,26982,1,standard,,
19,26983,1,standard,,
19,26984,1,standard,,
19,26985,1,standard,,
19,26986,1,standard,,
19,26987,1,standard,,
19,26988,1,standard,,
19,26989,1,standard,,
19,26990,1,standard,,
19,26991,1,standard,,
19,26992,1,standard,,
19,26993,1,standard,,
19,26994,1,standard,,
19,26995,1,standard,,
19,26996,1,standard,,
19,26997,1,standard,,
19,26998,1,standard,,
19,26999,1,standard,,
19,27000,1,standard,,
19,27001,1,standard,,
19,27002,1,standard,,
19,27003,1,standard,,
19,27004,1,standard,,
19,27005,1,standard,,
19,27006,1,standard,,
19,27007,1,standard,,
19,27008,1,standard,,
19,27009,1,standard,,
19,27010,1,standard,,
19,27011,1,standard,,
19,27012,1,standard,,
19,27013,1,standard,,
19,27014,1,standard,,
19,27015,1,standard,,
14,27016,0,standard,,
19,27017,1,standard,,
19,27018,1,standard,,
19,27019,1,standard,,
19,27020,1,standard,,
19,27021,1,standard,,
19,27022,1,standard,,
19,27023,1,standard,,
20,27024,1,standard,,
19,27025,1,standard,,
19,27026,1,standard,,
19,27027,1,standard,,
19,27028,1,standard,,
19,27029,1,standard,,
19,27030,1,standard,,
19,27031,1,standard,,
19,27032,1,standard,,
19,27033,1,standard,,
19,27034,1,standard,,
19,27035,1,standard,,
19,27036,1,standard,,
19,27037,1,standard,,
19,27038,1,standard,,
19,27039,1,standard,,
19,27040,1,standard,,
19,27041,1,standard,,
19,27042,1,standard,,
19,27043,1,standard,,
19,27044,1,standard,,
19,27045,1,standard,,
19,27046,1,standard,,
19,27047,1,standard,,
19,27048,1,standard,,
19,27049,1,standard,,
19,27050,1,standard,,
19,27051,1,standard,,
8,27052,0,standard,,
19,27053,1,standard,,
19,27054,1,standard,,
19,27055,1,standard,,
19,27056,1,standard,,
19,27057,0,standard,5,0.7452335437989368
19,27058,1,standard,,
19,27059,1,standard,,
19,27060,1,standard,,
19,27061,1,standard,,
19,27062,1,standard,,
19,27063,1,standard,,
19,27064,1,standard,,
19,27065,1,standard,,
19,27066,1,standard,,
19,27067,1,standard,,
19,27068,1,standard,,
58,27069,0,standard,,
19,27070,1,standard,,
19,27071,1,standard,,
19,27072,1,standard,,
19,27073,1,standard,,
19,27074,1,standard,,
19,27075,1,standard,,
14,27076,0,standard,,
20,27077,1,standard,,
19,27078,1,standard,,
19,27079,1,standard,,
19,27080,1,standard,,
19,27081,1,standard,,
19,27082,1,standard,,
19,27083,1,standard,,
19,27084,1,standard,,
19,27085,1,standard,,
19,27086,1,standard,,
19,27087,1,standard,,
19,27088,1,standard,,
19,27089,1,standard,,
19,27090,1,standard,,
19,27091,1,standard,,
19,27092,1,standard,,
19,27093,1,standard,,
19,27094,1,standard,,
19,27095,1,standard,,
20,27096,1,standard,,
19,27097,1,standard,,
19,27098,1,standard,,
19,27099,1,standard,,
19,27100,1,standard,,
19,27101,1,standard,,
19,27102,1,standard,,
19,27103,1,standard,,
17,27104,1,standard,,
20,27105,1,standard,,
19,27106,1,standard,,
19,27107,1,standard,,
19,27108,1,standard,,
19,27109,1,standard,,
19,27110,1,standard,,
19,27111,1,standard,,
19,27112,1,standard,,
19,27113,1,standard,,
19,27114,1,standard,,
19,27115,1,standard,,
19,27116,1,standard,,
19,27117,1,standard,,
19,27118,1,standard,,
19,27119,1,standard,,
19,27120,1,standard,,
19,27121,1,standard,,
19,27122,1,standard,,
19,27123,1,standard,,
19,27124,1,standard,,
19,27125,1,standard,,
19,27126,1,standard,,
19,27127,1,standard,,
19,27128,1,standard,,
19,27129,1,standard,,
19,27130,1,standard,,
22,27131,1,standard,,
19,27132,1,standard,,
19,27133,1,standard,,
19,27134,1,standard,,
18,27135,1,standard,,
19,27136,1,standard,,
19,27137,1,standard,,
19,27138,1,standard,,
19,27139,1,standard,,
19,27140,1,standard,,
19,27141,1,standard,,
19,27142,1,standard,,
19,27143,1,standard,,
19,27144,1,standard,,
19,27145,1,standard,,
7,27146,0,standard,,
19,27147,1,standard,,
19,27148,1,standard,,
19,27149,1,standard,,
19,27150,1,standard,,
19,27151,1,standard,,
19,27152,1,standard,,
19,27153,1,standard,,
19,27154,1,standard,,
19,27155,1,standard,,
19,27156,1,standard,,
19,27157,1,standard,,
19,27158,1,standard,,
19,27159,1,standard,,
19,27160,1,standard,,
19,27161,1,standard,,
19,27162,1,standard,,
19,27163,1,standard,,
19,27164,1,standard,,
19,27165,1,standard,,
58,27166,0,standard,,
19,27167,1,standard,,
19,27168,1,standard,,
19,27169,1,standard,,
19,27170,1,standard,,
19,27171,1,standard,,
2,27172,0,standard,5,0.2722768637562205
19,27173,1,standard,,
19,27174,1,standard,,
19,27175,1,standard,,
19,27176,1,standard,,
19,27177,1,standard,,
19,27178,1,standard,,
19,27179,1,standard,,
19,27180,1,standard,,
19,27181,1,standard,,
19,27182,1,standard,,
19,27183,1,standard,,
18,27184,1,standard,,
24,27185,1,standard,,
19,27186,1,standard,,
19,27187,1,standard,,
19,27188,1,standard,,
19,27189,1,standard,,
19,27190,1,standard,,
19,27191,1,standard,,
19,27192,1,standard,,
19,27193,1,standard,,
19,27194,1,standard,,
19,27195,1,standard,,
19,27196,1,standard,,
19,27197,1,standard,,
19,27198,1,standard,,
20,27199,1,standard,,
19,27200,1,standard,,
19,27201,1,standard,,
19,27202,1,standard,,
19,27203,1,standard,,
19,27204,1,standard,,
19,27205,1,standard,,
19,27206,1,standard,,
19,27207,1,standard,,
19,27208,1,standard,,
19,27209,1,standard,,
19,27210,1,standard,,
19,27211,1,standard,,
19,27212,1,standard,,
19,27213,1,standard,,
20,27214,1,standard,,
19,27215,1,standard,,
19,27216,1,standard,,
19,27217,1,standard,,
6,27218,0,standard,,
19,27219,1,standard,,
13,27220,0,standard,,
19,27221,1,standard,,
19,27222,1,standard,,
19,27223,1,standard,,
19,27224,1,standard,,
19,27225,1,standard,,
19,27226,1,standard,,
19,27227,1,standard,,
19,27228,1,standard,,
19,27229,1,standard,,
19,27230,1,standard,,
19,27231,1,standard,,
19,27232,1,standard,,
19,27233,1,standard,,
19,27234,1,standard,,
19,27235,1,standard,,
19,27236,1,standard,,
19,27237,1,standard,,
19,27238,1,standard,,
19,27239,1,standard,,
3,27240,0,standard,,
19,27241,1,standard,,
19,27242,1,standard,,
19,27243,1,standard,,
20,27244,1,standard,,
19,27245,1,standard,,
5,27246,0,standard,5,0.7491569300293409
19,27247,1,standard,,
19,27248,1,standard,,
20,27249,1,standard,,
19,27250,1,standard,,
2,27251,0,standard,5,0.2870523862633646
19,27252,1,standard,,
19,27253,1,standard,,
19,27254,1,standard,,
19,27255,1,standard,,
19,27256,1,standard,,
24,27257,1,standard,,
19,27258,1,standard,,
