number_of_steps,episode_number,won,algorithm,state,Q_value_state
19,21213,1,standard,,
19,21214,1,standard,,
19,21215,1,standard,,
19,21216,1,standard,,
19,21217,1,standard,,
19,21218,1,standard,,
19,21219,1,standard,,
24,21220,1,standard,,
19,21221,1,standard,,
19,21222,1,standard,,
19,21223,1,standard,,
19,21224,1,standard,,
19,21225,1,standard,,
19,21226,1,standard,,
19,21227,1,standard,,
19,21228,1,standard,,
19,21229,1,standard,,
19,21230,1,standard,,
20,21231,1,standard,,
19,21232,1,standard,,
19,21233,1,standard,,
19,21234,1,standard,,
19,21235,1,standard,,
19,21236,1,standard,,
19,21237,1,standard,,
19,21238,1,standard,,
19,21239,1,standard,,
2,21240,0,standard,5,0.32737915592155953
19,21241,1,standard,,
19,21242,1,standard,,
19,21243,1,standard,,
19,21244,1,standard,,
19,21245,1,standard,,
19,21246,1,standard,,
19,21247,1,standard,,
19,21248,1,standard,,
19,21249,1,standard,,
19,21250,1,standard,,
19,21251,1,standard,,
19,21252,1,standard,,
19,21253,1,standard,,
19,21254,1,standard,,
19,21255,1,standard,,
19,21256,1,standard,,
19,21257,1,standard,,
19,21258,1,standard,,
19,21259,1,standard,,
19,21260,1,standard,,
37,21261,1,standard,,
19,21262,1,standard,,
19,21263,1,standard,,
19,21264,1,standard,,
10,21265,0,standard,5,0.2946412403294036
19,21266,1,standard,,
19,21267,1,standard,,
19,21268,1,standard,,
19,21269,1,standard,,
19,21270,1,standard,,
19,21271,1,standard,,
19,21272,1,standard,,
19,21273,1,standard,,
19,21274,1,standard,,
19,21275,1,standard,,
19,21276,1,standard,,
20,21277,1,standard,,
19,21278,1,standard,,
19,21279,1,standard,,
19,21280,1,standard,,
15,21281,0,standard,5,0.7466493520284982
19,21282,1,standard,,
19,21283,1,standard,,
19,21284,1,standard,,
19,21285,1,standard,,
19,21286,1,standard,,
19,21287,1,standard,,
19,21288,1,standard,,
19,21289,1,standard,,
19,21290,1,standard,,
19,21291,1,standard,,
19,21292,1,standard,,
19,21293,1,standard,,
19,21294,1,standard,,
19,21295,1,standard,,
19,21296,1,standard,,
19,21297,1,standard,,
19,21298,1,standard,,
19,21299,1,standard,,
19,21300,1,standard,,
19,21301,1,standard,,
19,21302,1,standard,,
19,21303,1,standard,,
19,21304,1,standard,,
19,21305,1,standard,,
19,21306,1,standard,,
14,21307,0,standard,,
19,21308,1,standard,,
19,21309,1,standard,,
19,21310,1,standard,,
19,21311,1,standard,,
19,21312,1,standard,,
19,21313,1,standard,,
19,21314,1,standard,,
17,21315,1,standard,,
19,21316,1,standard,,
19,21317,1,standard,,
19,21318,1,standard,,
19,21319,1,standard,,
19,21320,1,standard,,
19,21321,1,standard,,
19,21322,0,standard,5,0.748037841801222
19,21323,1,standard,,
19,21324,1,standard,,
19,21325,1,standard,,
19,21326,1,standard,,
19,21327,1,standard,,
19,21328,1,standard,,
19,21329,1,standard,,
19,21330,1,standard,,
19,21331,1,standard,,
19,21332,1,standard,,
19,21333,1,standard,,
19,21334,1,standard,,
19,21335,1,standard,,
19,21336,1,standard,,
19,21337,1,standard,,
19,21338,1,standard,,
19,21339,1,standard,,
19,21340,1,standard,,
19,21341,1,standard,,
19,21342,1,standard,,
19,21343,1,standard,,
19,21344,1,standard,,
19,21345,1,standard,,
12,21346,0,standard,,
11,21347,1,standard,,
19,21348,1,standard,,
19,21349,1,standard,,
19,21350,1,standard,,
19,21351,1,standard,,
19,21352,1,standard,,
19,21353,1,standard,,
37,21354,1,standard,,
19,21355,1,standard,,
19,21356,1,standard,,
19,21357,1,standard,,
19,21358,1,standard,,
19,21359,1,standard,,
19,21360,1,standard,,
3,21361,0,standard,,
19,21362,1,standard,,
19,21363,1,standard,,
19,21364,1,standard,,
19,21365,1,standard,,
19,21366,1,standard,,
19,21367,1,standard,,
19,21368,1,standard,,
19,21369,1,standard,,
18,21370,1,standard,,
19,21371,1,standard,,
19,21372,1,standard,,
20,21373,1,standard,,
19,21374,1,standard,,
19,21375,1,standard,,
19,21376,1,standard,,
19,21377,1,standard,,
19,21378,1,standard,,
19,21379,1,standard,,
19,21380,1,standard,,
19,21381,1,standard,,
19,21382,1,standard,,
19,21383,1,standard,,
19,21384,1,standard,,
19,21385,1,standard,,
19,21386,1,standard,,
20,21387,1,standard,,
12,21388,0,standard,,
19,21389,1,standard,,
2,21390,0,standard,5,0.30373980400822914
19,21391,1,standard,,
19,21392,1,standard,,
19,21393,1,standard,,
19,21394,1,standard,,
19,21395,1,standard,,
19,21396,1,standard,,
19,21397,1,standard,,
19,21398,1,standard,,
19,21399,1,standard,,
19,21400,1,standard,,
19,21401,1,standard,,
20,21402,1,standard,,
19,21403,1,standard,,
19,21404,1,standard,,
19,21405,1,standard,,
19,21406,1,standard,,
19,21407,1,standard,,
19,21408,1,standard,,
19,21409,1,standard,,
19,21410,1,standard,,
19,21411,1,standard,,
19,21412,1,standard,,
19,21413,1,standard,,
19,21414,1,standard,,
19,21415,1,standard,,
19,21416,1,standard,,
19,21417,1,standard,,
19,21418,1,standard,,
19,21419,1,standard,,
19,21420,1,standard,,
19,21421,1,standard,,
19,21422,1,standard,,
19,21423,1,standard,,
19,21424,1,standard,,
19,21425,1,standard,,
19,21426,1,standard,,
19,21427,1,standard,,
19,21428,1,standard,,
19,21429,1,standard,,
19,21430,1,standard,,
19,21431,1,standard,,
19,21432,1,standard,,
19,21433,1,standard,,
19,21434,1,standard,,
19,21435,1,standard,,
19,21436,1,standard,,
19,21437,1,standard,,
19,21438,1,standard,,
19,21439,1,standard,,
19,21440,1,standard,,
19,21441,1,standard,,
19,21442,1,standard,,
19,21443,1,standard,,
19,21444,1,standard,,
19,21445,1,standard,,
19,21446,1,standard,,
19,21447,1,standard,,
19,21448,1,standard,,
19,21449,1,standard,,
19,21450,1,standard,,
19,21451,1,standard,,
19,21452,1,standard,,
19,21453,1,standard,,
19,21454,1,standard,,
19,21455,1,standard,,
19,21456,1,standard,,
19,21457,1,standard,,
19,21458,1,standard,,
19,21459,1,standard,,
19,21460,1,standard,,
19,21461,1,standard,,
20,21462,1,standard,,
19,21463,1,standard,,
19,21464,1,standard,,
19,21465,1,standard,,
19,21466,1,standard,,
19,21467,1,standard,,
20,21468,1,standard,,
19,21469,1,standard,,
19,21470,1,standard,,
19,21471,1,standard,,
19,21472,1,standard,,
19,21473,1,standard,,
37,21474,1,standard,,
19,21475,1,standard,,
19,21476,1,standard,,
19,21477,1,standard,,
19,21478,1,standard,,
19,21479,1,standard,,
19,21480,1,standard,,
19,21481,1,standard,,
19,21482,1,standard,,
19,21483,1,standard,,
3,21484,0,standard,,
19,21485,1,standard,,
19,21486,1,standard,,
19,21487,1,standard,,
5,21488,0,standard,5,0.7457107716705756
19,21489,1,standard,,
19,21490,1,standard,,
19,21491,1,standard,,
19,21492,1,standard,,
19,21493,1,standard,,
19,21494,1,standard,,
19,21495,1,standard,,
19,21496,1,standard,,
19,21497,1,standard,,
19,21498,1,standard,,
19,21499,1,standard,,
19,21500,1,standard,,
19,21501,1,standard,,
19,21502,1,standard,,
19,21503,1,standard,,
19,21504,1,standard,,
19,21505,1,standard,,
19,21506,1,standard,,
19,21507,1,standard,,
19,21508,1,standard,,
19,21509,1,standard,,
19,21510,1,standard,,
19,21511,1,standard,,
19,21512,1,standard,,
19,21513,1,standard,,
19,21514,1,standard,,
6,21515,0,standard,,
19,21516,1,standard,,
19,21517,1,standard,,
19,21518,1,standard,,
10,21519,0,standard,5,0.31182525865479305
19,21520,1,standard,,
19,21521,1,standard,,
19,21522,1,standard,,
19,21523,1,standard,,
5,21524,0,standard,5,0.7473840696631611
19,21525,1,standard,,
19,21526,1,standard,,
19,21527,1,standard,,
19,21528,1,standard,,
19,21529,1,standard,,
19,21530,1,standard,,
19,21531,1,standard,,
19,21532,1,standard,,
19,21533,1,standard,,
19,21534,1,standard,,
11,21535,0,standard,,
19,21536,1,standard,,
19,21537,1,standard,,
19,21538,1,standard,,
19,21539,1,standard,,
19,21540,1,standard,,
19,21541,1,standard,,
19,21542,1,standard,,
19,21543,1,standard,,
19,21544,1,standard,,
19,21545,1,standard,,
19,21546,1,standard,,
19,21547,1,standard,,
19,21548,1,standard,,
19,21549,1,standard,,
19,21550,1,standard,,
19,21551,1,standard,,
19,21552,1,standard,,
19,21553,1,standard,,
19,21554,1,standard,,
19,21555,1,standard,,
24,21556,1,standard,,
19,21557,1,standard,,
19,21558,1,standard,,
18,21559,1,standard,,
24,21560,1,standard,,
19,21561,1,standard,,
19,21562,1,standard,,
19,21563,1,standard,,
19,21564,1,standard,,
19,21565,1,standard,,
19,21566,1,standard,,
19,21567,1,standard,,
19,21568,1,standard,,
19,21569,1,standard,,
19,21570,1,standard,,
20,21571,1,standard,,
19,21572,1,standard,,
19,21573,1,standard,,
19,21574,1,standard,,
19,21575,1,standard,,
19,21576,1,standard,,
19,21577,1,standard,,
19,21578,1,standard,,
19,21579,1,standard,,
19,21580,1,standard,,
19,21581,1,standard,,
19,21582,1,standard,,
19,21583,1,standard,,
19,21584,1,standard,,
19,21585,1,standard,,
19,21586,1,standard,,
19,21587,1,standard,,
19,21588,1,standard,,
6,21589,0,standard,,
19,21590,1,standard,,
19,21591,1,standard,,
19,21592,1,standard,,
19,21593,1,standard,,
19,21594,1,standard,,
19,21595,1,standard,,
19,21596,1,standard,,
19,21597,1,standard,,
19,21598,1,standard,,
19,21599,1,standard,,
19,21600,1,standard,,
19,21601,1,standard,,
19,21602,1,standard,,
19,21603,1,standard,,
19,21604,1,standard,,
19,21605,1,standard,,
19,21606,1,standard,,
19,21607,1,standard,,
19,21608,1,standard,,
19,21609,1,standard,,
15,21610,0,standard,5,0.7479809509031119
19,21611,1,standard,,
19,21612,1,standard,,
19,21613,1,standard,,
19,21614,1,standard,,
37,21615,1,standard,,
19,21616,1,standard,,
19,21617,1,standard,,
19,21618,1,standard,,
19,21619,1,standard,,
37,21620,1,standard,,
19,21621,1,standard,,
19,21622,1,standard,,
19,21623,1,standard,,
19,21624,1,standard,,
19,21625,1,standard,,
19,21626,1,standard,,
19,21627,1,standard,,
19,21628,1,standard,,
19,21629,1,standard,,
19,21630,1,standard,,
19,21631,1,standard,,
19,21632,1,standard,,
19,21633,1,standard,,
30,21634,0,standard,,
19,21635,1,standard,,
19,21636,1,standard,,
19,21637,1,standard,,
19,21638,1,standard,,
19,21639,1,standard,,
19,21640,1,standard,,
19,21641,1,standard,,
19,21642,1,standard,,
19,21643,1,standard,,
19,21644,1,standard,,
19,21645,1,standard,,
19,21646,1,standard,,
19,21647,1,standard,,
19,21648,1,standard,,
19,21649,1,standard,,
19,21650,1,standard,,
19,21651,1,standard,,
19,21652,1,standard,,
19,21653,1,standard,,
19,21654,1,standard,,
19,21655,1,standard,,
19,21656,1,standard,,
19,21657,1,standard,,
19,21658,1,standard,,
19,21659,1,standard,,
16,21660,1,standard,,
19,21661,1,standard,,
19,21662,1,standard,,
19,21663,1,standard,,
19,21664,1,standard,,
19,21665,1,standard,,
19,21666,1,standard,,
19,21667,1,standard,,
19,21668,1,standard,,
19,21669,1,standard,,
19,21670,1,standard,,
37,21671,1,standard,,
19,21672,1,standard,,
19,21673,1,standard,,
19,21674,1,standard,,
19,21675,1,standard,,
19,21676,1,standard,,
19,21677,1,standard,,
19,21678,1,standard,,
19,21679,1,standard,,
19,21680,1,standard,,
19,21681,1,standard,,
14,21682,0,standard,,
19,21683,1,standard,,
19,21684,1,standard,,
19,21685,1,standard,,
19,21686,1,standard,,
19,21687,1,standard,,
19,21688,1,standard,,
19,21689,1,standard,,
19,21690,1,standard,,
19,21691,1,standard,,
19,21692,1,standard,,
19,21693,1,standard,,
20,21694,1,standard,,
19,21695,1,standard,,
19,21696,1,standard,,
19,21697,1,standard,,
19,21698,1,standard,,
19,21699,1,standard,,
19,21700,1,standard,,
19,21701,1,standard,,
19,21702,1,standard,,
19,21703,1,standard,,
19,21704,1,standard,,
19,21705,1,standard,,
19,21706,1,standard,,
19,21707,1,standard,,
19,21708,1,standard,,
19,21709,1,standard,,
19,21710,1,standard,,
19,21711,1,standard,,
19,21712,1,standard,,
19,21713,1,standard,,
19,21714,1,standard,,
19,21715,1,standard,,
19,21716,1,standard,,
19,21717,1,standard,,
11,21718,1,standard,,
20,21719,1,standard,,
19,21720,1,standard,,
19,21721,1,standard,,
19,21722,1,standard,,
19,21723,1,standard,,
19,21724,1,standard,,
19,21725,1,standard,,
19,21726,1,standard,,
19,21727,1,standard,,
19,21728,1,standard,,
19,21729,1,standard,,
19,21730,1,standard,,
19,21731,1,standard,,
19,21732,1,standard,,
19,21733,1,standard,,
19,21734,1,standard,,
19,21735,1,standard,,
19,21736,1,standard,,
19,21737,1,standard,,
19,21738,1,standard,,
19,21739,1,standard,,
19,21740,1,standard,,
19,21741,1,standard,,
19,21742,1,standard,,
19,21743,1,standard,,
19,21744,1,standard,,
19,21745,1,standard,,
19,21746,1,standard,,
19,21747,1,standard,,
19,21748,1,standard,,
19,21749,1,standard,,
19,21750,1,standard,,
19,21751,1,standard,,
19,21752,1,standard,,
19,21753,1,standard,,
19,21754,1,standard,,
19,21755,1,standard,,
19,21756,1,standard,,
19,21757,1,standard,,
19,21758,1,standard,,
7,21759,0,standard,,
19,21760,1,standard,,
19,21761,1,standard,,
19,21762,1,standard,,
19,21763,1,standard,,
37,21764,1,standard,,
19,21765,1,standard,,
19,21766,1,standard,,
19,21767,1,standard,,
19,21768,1,standard,,
19,21769,0,standard,5,0.709854508694876
19,21770,1,standard,,
37,21771,1,standard,,
19,21772,1,standard,,
19,21773,1,standard,,
19,21774,1,standard,,
19,21775,1,standard,,
19,21776,1,standard,,
19,21777,1,standard,,
19,21778,1,standard,,
19,21779,1,standard,,
19,21780,1,standard,,
19,21781,1,standard,,
19,21782,1,standard,,
37,21783,1,standard,,
19,21784,1,standard,,
19,21785,1,standard,,
19,21786,1,standard,,
19,21787,1,standard,,
19,21788,1,standard,,
19,21789,1,standard,,
19,21790,1,standard,,
19,21791,1,standard,,
14,21792,0,standard,,
19,21793,1,standard,,
5,21794,0,standard,5,0.7247617723446068
19,21795,1,standard,,
19,21796,1,standard,,
19,21797,1,standard,,
19,21798,1,standard,,
19,21799,1,standard,,
19,21800,1,standard,,
19,21801,1,standard,,
19,21802,1,standard,,
37,21803,1,standard,,
19,21804,1,standard,,
19,21805,1,standard,,
19,21806,1,standard,,
19,21807,1,standard,,
19,21808,1,standard,,
19,21809,1,standard,,
19,21810,1,standard,,
19,21811,1,standard,,
19,21812,1,standard,,
19,21813,1,standard,,
19,21814,1,standard,,
19,21815,1,standard,,
19,21816,1,standard,,
19,21817,1,standard,,
19,21818,1,standard,,
19,21819,1,standard,,
19,21820,1,standard,,
19,21821,1,standard,,
19,21822,1,standard,,
19,21823,1,standard,,
19,21824,1,standard,,
19,21825,1,standard,,
19,21826,1,standard,,
5,21827,0,standard,5,0.7463104686021715
19,21828,1,standard,,
19,21829,1,standard,,
19,21830,1,standard,,
19,21831,1,standard,,
19,21832,1,standard,,
19,21833,1,standard,,
19,21834,1,standard,,
19,21835,1,standard,,
19,21836,1,standard,,
19,21837,1,standard,,
19,21838,1,standard,,
19,21839,1,standard,,
19,21840,1,standard,,
19,21841,1,standard,,
19,21842,1,standard,,
19,21843,1,standard,,
19,21844,1,standard,,
19,21845,1,standard,,
19,21846,1,standard,,
19,21847,1,standard,,
16,21848,1,standard,,
20,21849,1,standard,,
19,21850,1,standard,,
19,21851,1,standard,,
19,21852,1,standard,,
19,21853,1,standard,,
20,21854,1,standard,,
19,21855,1,standard,,
19,21856,1,standard,,
19,21857,1,standard,,
19,21858,1,standard,,
19,21859,1,standard,,
22,21860,0,standard,,
19,21861,1,standard,,
19,21862,1,standard,,
19,21863,1,standard,,
10,21864,0,standard,5,0.390549893974005
19,21865,1,standard,,
19,21866,1,standard,,
19,21867,1,standard,,
19,21868,1,standard,,
19,21869,1,standard,,
19,21870,1,standard,,
19,21871,1,standard,,
19,21872,1,standard,,
19,21873,1,standard,,
19,21874,1,standard,,
19,21875,1,standard,,
19,21876,1,standard,,
19,21877,1,standard,,
19,21878,1,standard,,
19,21879,1,standard,,
19,21880,1,standard,,
19,21881,1,standard,,
19,21882,1,standard,,
20,21883,1,standard,,
19,21884,1,standard,,
19,21885,1,standard,,
19,21886,1,standard,,
13,21887,0,standard,,
19,21888,1,standard,,
19,21889,1,standard,,
19,21890,1,standard,,
19,21891,1,standard,,
24,21892,1,standard,,
19,21893,1,standard,,
19,21894,1,standard,,
19,21895,1,standard,,
19,21896,1,standard,,
19,21897,1,standard,,
19,21898,1,standard,,
19,21899,1,standard,,
19,21900,1,standard,,
19,21901,1,standard,,
19,21902,1,standard,,
19,21903,1,standard,,
19,21904,1,standard,,
24,21905,1,standard,,
19,21906,1,standard,,
19,21907,1,standard,,
19,21908,1,standard,,
19,21909,1,standard,,
19,21910,1,standard,,
19,21911,1,standard,,
19,21912,1,standard,,
19,21913,1,standard,,
19,21914,1,standard,,
19,21915,1,standard,,
19,21916,1,standard,,
19,21917,1,standard,,
19,21918,1,standard,,
19,21919,1,standard,,
19,21920,1,standard,,
19,21921,1,standard,,
19,21922,1,standard,,
19,21923,1,standard,,
19,21924,1,standard,,
19,21925,1,standard,,
19,21926,1,standard,,
19,21927,1,standard,,
19,21928,1,standard,,
19,21929,1,standard,,
19,21930,1,standard,,
19,21931,1,standard,,
19,21932,1,standard,,
19,21933,1,standard,,
19,21934,1,standard,,
19,21935,1,standard,,
19,21936,1,standard,,
19,21937,1,standard,,
37,21938,1,standard,,
19,21939,1,standard,,
19,21940,1,standard,,
19,21941,1,standard,,
19,21942,1,standard,,
19,21943,1,standard,,
19,21944,1,standard,,
19,21945,1,standard,,
19,21946,1,standard,,
19,21947,1,standard,,
19,21948,1,standard,,
19,21949,1,standard,,
19,21950,1,standard,,
19,21951,1,standard,,
19,21952,1,standard,,
19,21953,1,standard,,
19,21954,1,standard,,
19,21955,1,standard,,
19,21956,1,standard,,
19,21957,1,standard,,
19,21958,1,standard,,
19,21959,1,standard,,
19,21960,1,standard,,
19,21961,1,standard,,
19,21962,1,standard,,
19,21963,1,standard,,
19,21964,1,standard,,
19,21965,1,standard,,
19,21966,1,standard,,
19,21967,1,standard,,
19,21968,1,standard,,
19,21969,1,standard,,
19,21970,1,standard,,
19,21971,1,standard,,
20,21972,1,standard,,
19,21973,1,standard,,
19,21974,1,standard,,
19,21975,1,standard,,
19,21976,1,standard,,
19,21977,1,standard,,
20,21978,1,standard,,
19,21979,1,standard,,
19,21980,1,standard,,
19,21981,1,standard,,
19,21982,1,standard,,
19,21983,1,standard,,
19,21984,1,standard,,
19,21985,1,standard,,
19,21986,1,standard,,
19,21987,1,standard,,
17,21988,1,standard,,
19,21989,1,standard,,
19,21990,1,standard,,
19,21991,1,standard,,
19,21992,1,standard,,
19,21993,1,standard,,
19,21994,1,standard,,
19,21995,1,standard,,
19,21996,1,standard,,
19,21997,1,standard,,
19,21998,1,standard,,
19,21999,1,standard,,
19,22000,1,standard,,
19,22001,1,standard,,
19,22002,1,standard,,
19,22003,1,standard,,
19,22004,1,standard,,
19,22005,1,standard,,
19,22006,1,standard,,
19,22007,1,standard,,
19,22008,1,standard,,
19,22009,1,standard,,
20,22010,1,standard,,
19,22011,1,standard,,
19,22012,1,standard,,
19,22013,1,standard,,
37,22014,1,standard,,
19,22015,1,standard,,
19,22016,1,standard,,
19,22017,1,standard,,
19,22018,1,standard,,
19,22019,1,standard,,
19,22020,1,standard,,
19,22021,1,standard,,
19,22022,1,standard,,
19,22023,1,standard,,
19,22024,1,standard,,
19,22025,1,standard,,
19,22026,1,standard,,
19,22027,1,standard,,
19,22028,1,standard,,
19,22029,1,standard,,
19,22030,1,standard,,
19,22031,1,standard,,
19,22032,1,standard,,
19,22033,1,standard,,
19,22034,1,standard,,
19,22035,1,standard,,
19,22036,1,standard,,
16,22037,1,standard,,
15,22038,0,standard,,
19,22039,1,standard,,
19,22040,1,standard,,
19,22041,1,standard,,
11,22042,1,standard,,
19,22043,1,standard,,
19,22044,1,standard,,
19,22045,1,standard,,
19,22046,1,standard,,
19,22047,1,standard,,
19,22048,1,standard,,
19,22049,1,standard,,
19,22050,1,standard,,
10,22051,0,standard,5,0.38164105024692785
19,22052,1,standard,,
19,22053,1,standard,,
19,22054,1,standard,,
19,22055,1,standard,,
19,22056,1,standard,,
19,22057,1,standard,,
6,22058,0,standard,,
19,22059,1,standard,,
19,22060,1,standard,,
19,22061,1,standard,,
19,22062,1,standard,,
19,22063,1,standard,,
19,22064,1,standard,,
19,22065,1,standard,,
19,22066,1,standard,,
19,22067,1,standard,,
19,22068,1,standard,,
19,22069,1,standard,,
19,22070,1,standard,,
19,22071,1,standard,,
19,22072,1,standard,,
19,22073,1,standard,,
19,22074,1,standard,,
19,22075,1,standard,,
19,22076,1,standard,,
20,22077,1,standard,,
19,22078,1,standard,,
6,22079,0,standard,,
19,22080,1,standard,,
14,22081,0,standard,,
19,22082,1,standard,,
19,22083,1,standard,,
19,22084,1,standard,,
11,22085,1,standard,,
19,22086,1,standard,,
19,22087,1,standard,,
19,22088,1,standard,,
19,22089,1,standard,,
19,22090,1,standard,,
17,22091,1,standard,,
19,22092,1,standard,,
28,22093,1,standard,,
18,22094,1,standard,,
18,22095,1,standard,,
16,22096,1,standard,,
26,22097,0,standard,,
24,22098,1,standard,,
19,22099,1,standard,,
19,22100,1,standard,,
19,22101,1,standard,,
11,22102,1,standard,,
19,22103,1,standard,,
19,22104,1,standard,,
19,22105,1,standard,,
19,22106,1,standard,,
10,22107,0,standard,5,0.3755658206471859
19,22108,1,standard,,
19,22109,1,standard,,
19,22110,1,standard,,
37,22111,1,standard,,
19,22112,1,standard,,
19,22113,1,standard,,
19,22114,1,standard,,
19,22115,1,standard,,
19,22116,1,standard,,
19,22117,1,standard,,
19,22118,1,standard,,
19,22119,1,standard,,
19,22120,1,standard,,
19,22121,1,standard,,
19,22122,1,standard,,
19,22123,1,standard,,
19,22124,1,standard,,
19,22125,1,standard,,
37,22126,1,standard,,
19,22127,1,standard,,
19,22128,1,standard,,
19,22129,1,standard,,
19,22130,1,standard,,
19,22131,1,standard,,
19,22132,1,standard,,
19,22133,1,standard,,
19,22134,1,standard,,
19,22135,1,standard,,
19,22136,1,standard,,
19,22137,1,standard,,
19,22138,1,standard,,
19,22139,1,standard,,
20,22140,1,standard,,
19,22141,1,standard,,
19,22142,1,standard,,
19,22143,1,standard,,
19,22144,1,standard,,
19,22145,1,standard,,
19,22146,1,standard,,
19,22147,1,standard,,
19,22148,1,standard,,
19,22149,1,standard,,
19,22150,1,standard,,
37,22151,1,standard,,
19,22152,1,standard,,
19,22153,1,standard,,
19,22154,1,standard,,
19,22155,1,standard,,
19,22156,1,standard,,
19,22157,1,standard,,
19,22158,1,standard,,
19,22159,1,standard,,
19,22160,1,standard,,
19,22161,1,standard,,
19,22162,1,standard,,
19,22163,1,standard,,
7,22164,0,standard,,
37,22165,1,standard,,
19,22166,1,standard,,
19,22167,1,standard,,
2,22168,0,standard,5,0.33800923858246734
19,22169,1,standard,,
19,22170,1,standard,,
19,22171,1,standard,,
19,22172,1,standard,,
19,22173,1,standard,,
19,22174,1,standard,,
19,22175,1,standard,,
19,22176,1,standard,,
19,22177,1,standard,,
19,22178,1,standard,,
19,22179,1,standard,,
19,22180,1,standard,,
19,22181,1,standard,,
19,22182,1,standard,,
19,22183,1,standard,,
19,22184,1,standard,,
19,22185,1,standard,,
19,22186,1,standard,,
37,22187,1,standard,,
19,22188,1,standard,,
19,22189,1,standard,,
19,22190,1,standard,,
19,22191,1,standard,,
19,22192,1,standard,,
19,22193,1,standard,,
19,22194,1,standard,,
19,22195,1,standard,,
19,22196,1,standard,,
19,22197,1,standard,,
19,22198,1,standard,,
19,22199,1,standard,,
19,22200,1,standard,,
19,22201,1,standard,,
19,22202,1,standard,,
19,22203,1,standard,,
19,22204,1,standard,,
19,22205,1,standard,,
19,22206,1,standard,,
19,22207,1,standard,,
19,22208,1,standard,,
19,22209,1,standard,,
19,22210,1,standard,,
19,22211,1,standard,,
19,22212,1,standard,,
19,22213,1,standard,,
19,22214,1,standard,,
20,22215,1,standard,,
19,22216,1,standard,,
19,22217,1,standard,,
19,22218,1,standard,,
19,22219,1,standard,,
19,22220,1,standard,,
19,22221,1,standard,,
19,22222,1,standard,,
16,22223,1,standard,,
19,22224,1,standard,,
19,22225,1,standard,,
19,22226,1,standard,,
19,22227,1,standard,,
37,22228,1,standard,,
19,22229,1,standard,,
19,22230,1,standard,,
19,22231,1,standard,,
19,22232,1,standard,,
19,22233,1,standard,,
19,22234,1,standard,,
19,22235,1,standard,,
19,22236,1,standard,,
19,22237,1,standard,,
19,22238,1,standard,,
19,22239,1,standard,,
19,22240,1,standard,,
19,22241,1,standard,,
19,22242,1,standard,,
19,22243,1,standard,,
19,22244,1,standard,,
19,22245,1,standard,,
19,22246,1,standard,,
19,22247,1,standard,,
19,22248,1,standard,,
19,22249,1,standard,,
19,22250,1,standard,,
19,22251,1,standard,,
19,22252,1,standard,,
37,22253,1,standard,,
15,22254,0,standard,5,0.7257859589540838
19,22255,1,standard,,
19,22256,1,standard,,
19,22257,1,standard,,
19,22258,1,standard,,
19,22259,1,standard,,
19,22260,1,standard,,
19,22261,1,standard,,
19,22262,1,standard,,
19,22263,1,standard,,
19,22264,1,standard,,
19,22265,1,standard,,
19,22266,1,standard,,
19,22267,1,standard,,
19,22268,1,standard,,
19,22269,1,standard,,
19,22270,1,standard,,
19,22271,1,standard,,
19,22272,1,standard,,
19,22273,1,standard,,
19,22274,1,standard,,
19,22275,1,standard,,
19,22276,1,standard,,
19,22277,1,standard,,
19,22278,1,standard,,
19,22279,1,standard,,
5,22280,0,standard,5,0.7438325121745186
19,22281,1,standard,,
19,22282,1,standard,,
24,22283,1,standard,,
11,22284,0,standard,,
19,22285,1,standard,,
20,22286,1,standard,,
24,22287,1,standard,,
19,22288,1,standard,,
19,22289,1,standard,,
19,22290,1,standard,,
19,22291,1,standard,,
19,22292,1,standard,,
19,22293,1,standard,,
19,22294,1,standard,,
19,22295,1,standard,,
19,22296,1,standard,,
19,22297,1,standard,,
19,22298,1,standard,,
19,22299,1,standard,,
19,22300,1,standard,,
19,22301,1,standard,,
19,22302,1,standard,,
19,22303,1,standard,,
15,22304,0,standard,,
19,22305,1,standard,,
19,22306,1,standard,,
19,22307,1,standard,,
37,22308,1,standard,,
19,22309,1,standard,,
19,22310,1,standard,,
19,22311,1,standard,,
19,22312,1,standard,,
19,22313,1,standard,,
19,22314,1,standard,,
19,22315,1,standard,,
19,22316,1,standard,,
19,22317,1,standard,,
19,22318,1,standard,,
37,22319,1,standard,,
19,22320,1,standard,,
19,22321,1,standard,,
19,22322,1,standard,,
19,22323,1,standard,,
19,22324,1,standard,,
19,22325,1,standard,,
19,22326,1,standard,,
19,22327,1,standard,,
19,22328,1,standard,,
19,22329,1,standard,,
19,22330,1,standard,,
19,22331,1,standard,,
19,22332,1,standard,,
19,22333,1,standard,,
19,22334,1,standard,,
20,22335,1,standard,,
19,22336,1,standard,,
19,22337,1,standard,,
19,22338,1,standard,,
19,22339,1,standard,,
17,22340,1,standard,,
19,22341,1,standard,,
19,22342,1,standard,,
19,22343,1,standard,,
19,22344,1,standard,,
19,22345,1,standard,,
19,22346,1,standard,,
19,22347,1,standard,,
19,22348,1,standard,,
19,22349,1,standard,,
19,22350,1,standard,,
19,22351,1,standard,,
19,22352,1,standard,,
19,22353,1,standard,,
19,22354,1,standard,,
19,22355,1,standard,,
19,22356,1,standard,,
19,22357,1,standard,,
19,22358,1,standard,,
19,22359,1,standard,,
19,22360,1,standard,,
19,22361,1,standard,,
19,22362,1,standard,,
19,22363,1,standard,,
