number_of_steps,episode_number,won,algorithm,state,Q_value_state
19,28903,1,standard,,
19,28904,1,standard,,
19,28905,1,standard,,
19,28906,1,standard,,
19,28907,1,standard,,
19,28908,1,standard,,
19,28909,1,standard,,
19,28910,1,standard,,
19,28911,1,standard,,
19,28912,1,standard,,
19,28913,1,standard,,
19,28914,1,standard,,
19,28915,1,standard,,
19,28916,1,standard,,
19,28917,1,standard,,
19,28918,1,standard,,
19,28919,1,standard,,
19,28920,1,standard,,
19,28921,1,standard,,
19,28922,1,standard,,
19,28923,1,standard,,
19,28924,1,standard,,
19,28925,1,standard,,
19,28926,1,standard,,
19,28927,1,standard,,
19,28928,1,standard,,
19,28929,1,standard,,
19,28930,1,standard,,
19,28931,1,standard,,
19,28932,1,standard,,
19,28933,1,standard,,
19,28934,1,standard,,
19,28935,1,standard,,
19,28936,1,standard,,
19,28937,1,standard,,
19,28938,1,standard,,
24,28939,1,standard,,
19,28940,1,standard,,
19,28941,1,standard,,
19,28942,1,standard,,
20,28943,1,standard,,
19,28944,1,standard,,
19,28945,1,standard,,
19,28946,1,standard,,
19,28947,1,standard,,
20,28948,1,standard,,
19,28949,1,standard,,
19,28950,1,standard,,
19,28951,1,standard,,
19,28952,1,standard,,
19,28953,1,standard,,
19,28954,1,standard,,
19,28955,1,standard,,
19,28956,1,standard,,
20,28957,1,standard,,
19,28958,1,standard,,
19,28959,1,standard,,
19,28960,1,standard,,
19,28961,1,standard,,
19,28962,1,standard,,
19,28963,1,standard,,
19,28964,1,standard,,
19,28965,1,standard,,
19,28966,1,standard,,
19,28967,1,standard,,
19,28968,1,standard,,
19,28969,1,standard,,
19,28970,1,standard,,
19,28971,1,standard,,
19,28972,1,standard,,
19,28973,1,standard,,
19,28974,1,standard,,
19,28975,1,standard,,
20,28976,1,standard,,
19,28977,1,standard,,
19,28978,1,standard,,
19,28979,1,standard,,
19,28980,1,standard,,
19,28981,1,standard,,
19,28982,1,standard,,
19,28983,1,standard,,
19,28984,1,standard,,
19,28985,1,standard,,
19,28986,1,standard,,
19,28987,1,standard,,
19,28988,1,standard,,
19,28989,1,standard,,
19,28990,1,standard,,
19,28991,1,standard,,
19,28992,1,standard,,
14,28993,0,standard,,
19,28994,1,standard,,
19,28995,1,standard,,
19,28996,1,standard,,
19,28997,1,standard,,
19,28998,1,standard,,
19,28999,1,standard,,
19,29000,1,standard,,
19,29001,1,standard,,
19,29002,1,standard,,
19,29003,1,standard,,
19,29004,1,standard,,
19,29005,1,standard,,
19,29006,1,standard,,
19,29007,1,standard,,
19,29008,1,standard,,
19,29009,1,standard,,
19,29010,1,standard,,
19,29011,1,standard,,
19,29012,1,standard,,
19,29013,1,standard,,
19,29014,1,standard,,
19,29015,1,standard,,
19,29016,1,standard,,
19,29017,1,standard,,
14,29018,0,standard,,
19,29019,1,standard,,
19,29020,1,standard,,
19,29021,1,standard,,
19,29022,0,standard,5,0.7272417885038679
44,29023,0,standard,,
19,29024,1,standard,,
19,29025,1,standard,,
19,29026,1,standard,,
19,29027,1,standard,,
12,29028,0,standard,,
19,29029,1,standard,,
19,29030,1,standard,,
19,29031,1,standard,,
19,29032,1,standard,,
19,29033,1,standard,,
19,29034,1,standard,,
19,29035,1,standard,,
19,29036,1,standard,,
19,29037,1,standard,,
19,29038,1,standard,,
13,29039,0,standard,,
19,29040,1,standard,,
19,29041,1,standard,,
19,29042,1,standard,,
19,29043,1,standard,,
19,29044,1,standard,,
19,29045,1,standard,,
19,29046,1,standard,,
19,29047,1,standard,,
19,29048,1,standard,,
19,29049,1,standard,,
19,29050,1,standard,,
17,29051,1,standard,,
19,29052,1,standard,,
19,29053,1,standard,,
19,29054,1,standard,,
19,29055,1,standard,,
19,29056,1,standard,,
19,29057,1,standard,,
19,29058,1,standard,,
20,29059,1,standard,,
19,29060,1,standard,,
19,29061,1,standard,,
19,29062,1,standard,,
19,29063,1,standard,,
19,29064,1,standard,,
19,29065,1,standard,,
19,29066,1,standard,,
19,29067,1,standard,,
19,29068,1,standard,,
19,29069,1,standard,,
19,29070,1,standard,,
19,29071,1,standard,,
19,29072,1,standard,,
19,29073,1,standard,,
7,29074,0,standard,,
11,29075,0,standard,,
19,29076,1,standard,,
19,29077,1,standard,,
19,29078,1,standard,,
19,29079,1,standard,,
19,29080,1,standard,,
19,29081,1,standard,,
19,29082,1,standard,,
19,29083,1,standard,,
19,29084,1,standard,,
20,29085,1,standard,,
19,29086,1,standard,,
19,29087,1,standard,,
19,29088,1,standard,,
19,29089,1,standard,,
20,29090,1,standard,,
19,29091,1,standard,,
19,29092,1,standard,,
19,29093,1,standard,,
19,29094,1,standard,,
19,29095,1,standard,,
19,29096,1,standard,,
19,29097,1,standard,,
19,29098,1,standard,,
24,29099,1,standard,,
44,29100,0,standard,,
19,29101,1,standard,,
19,29102,1,standard,,
19,29103,1,standard,,
19,29104,1,standard,,
19,29105,1,standard,,
19,29106,1,standard,,
19,29107,1,standard,,
19,29108,1,standard,,
19,29109,1,standard,,
19,29110,1,standard,,
19,29111,1,standard,,
19,29112,1,standard,,
19,29113,1,standard,,
19,29114,1,standard,,
19,29115,1,standard,,
19,29116,1,standard,,
19,29117,1,standard,,
19,29118,1,standard,,
19,29119,1,standard,,
19,29120,1,standard,,
19,29121,1,standard,,
19,29122,1,standard,,
19,29123,1,standard,,
19,29124,1,standard,,
19,29125,1,standard,,
19,29126,1,standard,,
19,29127,1,standard,,
19,29128,1,standard,,
19,29129,1,standard,,
19,29130,1,standard,,
19,29131,1,standard,,
19,29132,1,standard,,
19,29133,1,standard,,
19,29134,1,standard,,
19,29135,1,standard,,
19,29136,1,standard,,
19,29137,1,standard,,
19,29138,1,standard,,
19,29139,1,standard,,
19,29140,1,standard,,
19,29141,1,standard,,
7,29142,0,standard,,
19,29143,1,standard,,
10,29144,0,standard,5,0.2445348754205951
19,29145,1,standard,,
19,29146,1,standard,,
19,29147,1,standard,,
19,29148,1,standard,,
19,29149,1,standard,,
20,29150,1,standard,,
19,29151,1,standard,,
19,29152,1,standard,,
19,29153,1,standard,,
20,29154,1,standard,,
19,29155,1,standard,,
19,29156,1,standard,,
7,29157,0,standard,,
19,29158,1,standard,,
19,29159,1,standard,,
19,29160,1,standard,,
19,29161,1,standard,,
19,29162,1,standard,,
19,29163,1,standard,,
19,29164,1,standard,,
15,29165,0,standard,5,0.6964653713197628
19,29166,1,standard,,
19,29167,1,standard,,
19,29168,1,standard,,
19,29169,1,standard,,
10,29170,0,standard,5,0.2200813878785356
19,29171,1,standard,,
19,29172,1,standard,,
19,29173,1,standard,,
19,29174,1,standard,,
19,29175,1,standard,,
19,29176,1,standard,,
19,29177,1,standard,,
19,29178,1,standard,,
19,29179,1,standard,,
19,29180,1,standard,,
19,29181,1,standard,,
19,29182,1,standard,,
19,29183,1,standard,,
19,29184,1,standard,,
19,29185,1,standard,,
19,29186,1,standard,,
19,29187,1,standard,,
19,29188,1,standard,,
19,29189,1,standard,,
19,29190,1,standard,,
19,29191,1,standard,,
19,29192,1,standard,,
19,29193,1,standard,,
19,29194,1,standard,,
19,29195,1,standard,,
19,29196,1,standard,,
19,29197,1,standard,,
24,29198,1,standard,,
19,29199,1,standard,,
19,29200,1,standard,,
19,29201,1,standard,,
13,29202,0,standard,,
19,29203,1,standard,,
19,29204,1,standard,,
19,29205,1,standard,,
19,29206,1,standard,,
19,29207,1,standard,,
44,29208,0,standard,,
19,29209,1,standard,,
19,29210,1,standard,,
19,29211,1,standard,,
19,29212,1,standard,,
19,29213,1,standard,,
19,29214,1,standard,,
19,29215,1,standard,,
19,29216,1,standard,,
19,29217,1,standard,,
19,29218,1,standard,,
19,29219,1,standard,,
19,29220,1,standard,,
19,29221,1,standard,,
19,29222,1,standard,,
19,29223,1,standard,,
19,29224,1,standard,,
19,29225,1,standard,,
19,29226,1,standard,,
19,29227,1,standard,,
19,29228,1,standard,,
19,29229,1,standard,,
11,29230,1,standard,,
16,29231,1,standard,,
19,29232,1,standard,,
19,29233,1,standard,,
19,29234,1,standard,,
19,29235,1,standard,,
19,29236,1,standard,,
19,29237,1,standard,,
19,29238,1,standard,,
19,29239,1,standard,,
19,29240,1,standard,,
19,29241,1,standard,,
19,29242,1,standard,,
19,29243,1,standard,,
19,29244,1,standard,,
44,29245,0,standard,,
19,29246,1,standard,,
20,29247,1,standard,,
19,29248,1,standard,,
19,29249,1,standard,,
19,29250,1,standard,,
19,29251,1,standard,,
19,29252,1,standard,,
19,29253,1,standard,,
19,29254,1,standard,,
19,29255,1,standard,,
19,29256,1,standard,,
20,29257,1,standard,,
19,29258,1,standard,,
19,29259,1,standard,,
19,29260,1,standard,,
19,29261,1,standard,,
19,29262,1,standard,,
19,29263,1,standard,,
20,29264,1,standard,,
19,29265,1,standard,,
19,29266,1,standard,,
19,29267,1,standard,,
19,29268,1,standard,,
19,29269,1,standard,,
19,29270,1,standard,,
19,29271,1,standard,,
19,29272,1,standard,,
19,29273,1,standard,,
19,29274,1,standard,,
19,29275,1,standard,,
19,29276,1,standard,,
19,29277,1,standard,,
19,29278,1,standard,,
19,29279,1,standard,,
19,29280,1,standard,,
19,29281,1,standard,,
19,29282,1,standard,,
19,29283,1,standard,,
19,29284,1,standard,,
19,29285,1,standard,,
19,29286,1,standard,,
19,29287,1,standard,,
19,29288,1,standard,,
19,29289,1,standard,,
19,29290,1,standard,,
19,29291,1,standard,,
19,29292,1,standard,,
19,29293,1,standard,,
19,29294,1,standard,,
19,29295,1,standard,,
19,29296,1,standard,,
19,29297,1,standard,,
19,29298,1,standard,,
19,29299,1,standard,,
19,29300,1,standard,,
19,29301,1,standard,,
19,29302,1,standard,,
17,29303,1,standard,,
19,29304,1,standard,,
19,29305,1,standard,,
19,29306,1,standard,,
19,29307,1,standard,,
19,29308,1,standard,,
19,29309,1,standard,,
19,29310,1,standard,,
7,29311,0,standard,,
19,29312,1,standard,,
19,29313,1,standard,,
19,29314,1,standard,,
19,29315,1,standard,,
19,29316,1,standard,,
19,29317,1,standard,,
19,29318,1,standard,,
19,29319,1,standard,,
19,29320,1,standard,,
19,29321,1,standard,,
19,29322,1,standard,,
19,29323,1,standard,,
19,29324,1,standard,,
19,29325,1,standard,,
19,29326,1,standard,,
19,29327,1,standard,,
19,29328,1,standard,,
19,29329,1,standard,,
19,29330,1,standard,,
19,29331,1,standard,,
19,29332,1,standard,,
19,29333,1,standard,,
19,29334,1,standard,,
19,29335,1,standard,,
19,29336,1,standard,,
19,29337,1,standard,,
19,29338,1,standard,,
19,29339,1,standard,,
19,29340,1,standard,,
19,29341,1,standard,,
19,29342,1,standard,,
19,29343,1,standard,,
19,29344,1,standard,,
19,29345,1,standard,,
19,29346,1,standard,,
19,29347,1,standard,,
19,29348,1,standard,,
19,29349,1,standard,,
19,29350,1,standard,,
19,29351,1,standard,,
19,29352,1,standard,,
24,29353,1,standard,,
19,29354,1,standard,,
13,29355,0,standard,,
19,29356,1,standard,,
19,29357,1,standard,,
19,29358,1,standard,,
19,29359,1,standard,,
19,29360,1,standard,,
19,29361,1,standard,,
19,29362,1,standard,,
19,29363,1,standard,,
19,29364,1,standard,,
19,29365,1,standard,,
19,29366,1,standard,,
19,29367,1,standard,,
19,29368,1,standard,,
19,29369,1,standard,,
19,29370,1,standard,,
19,29371,1,standard,,
19,29372,1,standard,,
19,29373,1,standard,,
19,29374,1,standard,,
19,29375,1,standard,,
19,29376,1,standard,,
19,29377,1,standard,,
19,29378,1,standard,,
20,29379,1,standard,,
19,29380,1,standard,,
19,29381,1,standard,,
19,29382,1,standard,,
19,29383,1,standard,,
17,29384,1,standard,,
19,29385,1,standard,,
19,29386,1,standard,,
19,29387,1,standard,,
19,29388,1,standard,,
19,29389,1,standard,,
19,29390,1,standard,,
19,29391,1,standard,,
44,29392,0,standard,,
19,29393,1,standard,,
19,29394,1,standard,,
19,29395,1,standard,,
19,29396,1,standard,,
19,29397,1,standard,,
19,29398,1,standard,,
19,29399,1,standard,,
19,29400,1,standard,,
19,29401,1,standard,,
19,29402,1,standard,,
19,29403,1,standard,,
19,29404,1,standard,,
19,29405,1,standard,,
19,29406,1,standard,,
19,29407,1,standard,,
19,29408,1,standard,,
19,29409,1,standard,,
19,29410,1,standard,,
24,29411,1,standard,,
19,29412,1,standard,,
19,29413,1,standard,,
19,29414,1,standard,,
19,29415,1,standard,,
19,29416,1,standard,,
19,29417,1,standard,,
19,29418,1,standard,,
19,29419,1,standard,,
19,29420,1,standard,,
19,29421,1,standard,,
19,29422,1,standard,,
19,29423,1,standard,,
19,29424,1,standard,,
19,29425,1,standard,,
19,29426,1,standard,,
19,29427,1,standard,,
20,29428,1,standard,,
19,29429,1,standard,,
19,29430,1,standard,,
19,29431,1,standard,,
19,29432,1,standard,,
19,29433,1,standard,,
19,29434,1,standard,,
19,29435,1,standard,,
19,29436,1,standard,,
19,29437,1,standard,,
19,29438,1,standard,,
19,29439,1,standard,,
19,29440,1,standard,,
19,29441,1,standard,,
19,29442,1,standard,,
19,29443,1,standard,,
6,29444,0,standard,,
19,29445,1,standard,,
19,29446,1,standard,,
19,29447,1,standard,,
19,29448,1,standard,,
19,29449,1,standard,,
19,29450,1,standard,,
19,29451,1,standard,,
19,29452,1,standard,,
19,29453,1,standard,,
19,29454,1,standard,,
19,29455,1,standard,,
20,29456,1,standard,,
19,29457,1,standard,,
19,29458,1,standard,,
19,29459,1,standard,,
19,29460,1,standard,,
19,29461,1,standard,,
19,29462,1,standard,,
19,29463,1,standard,,
19,29464,1,standard,,
19,29465,1,standard,,
19,29466,1,standard,,
19,29467,1,standard,,
19,29468,1,standard,,
19,29469,1,standard,,
19,29470,1,standard,,
19,29471,1,standard,,
19,29472,1,standard,,
19,29473,1,standard,,
19,29474,1,standard,,
19,29475,1,standard,,
19,29476,1,standard,,
19,29477,1,standard,,
19,29478,1,standard,,
19,29479,1,standard,,
19,29480,1,standard,,
19,29481,1,standard,,
19,29482,1,standard,,
19,29483,1,standard,,
19,29484,1,standard,,
19,29485,1,standard,,
19,29486,1,standard,,
19,29487,1,standard,,
19,29488,1,standard,,
19,29489,1,standard,,
19,29490,1,standard,,
19,29491,1,standard,,
19,29492,1,standard,,
19,29493,1,standard,,
19,29494,1,standard,,
19,29495,1,standard,,
19,29496,1,standard,,
19,29497,1,standard,,
19,29498,1,standard,,
19,29499,1,standard,,
19,29500,1,standard,,
19,29501,1,standard,,
19,29502,1,standard,,
19,29503,1,standard,,
19,29504,1,standard,,
19,29505,1,standard,,
19,29506,1,standard,,
19,29507,1,standard,,
19,29508,1,standard,,
19,29509,1,standard,,
19,29510,1,standard,,
19,29511,1,standard,,
19,29512,1,standard,,
19,29513,1,standard,,
19,29514,1,standard,,
19,29515,1,standard,,
19,29516,1,standard,,
19,29517,1,standard,,
19,29518,1,standard,,
19,29519,1,standard,,
19,29520,1,standard,,
19,29521,1,standard,,
19,29522,1,standard,,
19,29523,1,standard,,
19,29524,1,standard,,
19,29525,1,standard,,
19,29526,1,standard,,
19,29527,1,standard,,
19,29528,1,standard,,
19,29529,1,standard,,
19,29530,1,standard,,
19,29531,1,standard,,
19,29532,1,standard,,
19,29533,1,standard,,
19,29534,1,standard,,
19,29535,1,standard,,
19,29536,1,standard,,
19,29537,1,standard,,
19,29538,1,standard,,
19,29539,1,standard,,
19,29540,1,standard,,
19,29541,1,standard,,
19,29542,1,standard,,
19,29543,1,standard,,
19,29544,1,standard,,
5,29545,0,standard,5,0.7488829312255822
19,29546,1,standard,,
19,29547,1,standard,,
19,29548,1,standard,,
19,29549,1,standard,,
19,29550,1,standard,,
19,29551,1,standard,,
19,29552,1,standard,,
19,29553,1,standard,,
19,29554,1,standard,,
19,29555,1,standard,,
19,29556,1,standard,,
19,29557,1,standard,,
19,29558,1,standard,,
19,29559,1,standard,,
44,29560,0,standard,,
19,29561,1,standard,,
19,29562,1,standard,,
19,29563,1,standard,,
19,29564,1,standard,,
19,29565,1,standard,,
19,29566,1,standard,,
19,29567,1,standard,,
19,29568,1,standard,,
19,29569,1,standard,,
38,29570,0,standard,,
19,29571,1,standard,,
19,29572,1,standard,,
19,29573,1,standard,,
19,29574,1,standard,,
19,29575,1,standard,,
20,29576,1,standard,,
19,29577,1,standard,,
19,29578,1,standard,,
19,29579,1,standard,,
19,29580,1,standard,,
19,29581,1,standard,,
19,29582,1,standard,,
19,29583,1,standard,,
19,29584,1,standard,,
19,29585,1,standard,,
19,29586,1,standard,,
19,29587,1,standard,,
19,29588,1,standard,,
19,29589,1,standard,,
19,29590,1,standard,,
19,29591,1,standard,,
19,29592,1,standard,,
19,29593,1,standard,,
19,29594,1,standard,,
19,29595,1,standard,,
19,29596,1,standard,,
19,29597,1,standard,,
19,29598,1,standard,,
19,29599,1,standard,,
19,29600,1,standard,,
19,29601,1,standard,,
19,29602,1,standard,,
19,29603,1,standard,,
19,29604,1,standard,,
19,29605,1,standard,,
19,29606,1,standard,,
24,29607,1,standard,,
19,29608,1,standard,,
20,29609,1,standard,,
19,29610,1,standard,,
19,29611,1,standard,,
19,29612,1,standard,,
19,29613,1,standard,,
19,29614,1,standard,,
19,29615,1,standard,,
19,29616,1,standard,,
19,29617,1,standard,,
19,29618,1,standard,,
19,29619,1,standard,,
19,29620,1,standard,,
19,29621,1,standard,,
19,29622,1,standard,,
19,29623,1,standard,,
19,29624,1,standard,,
19,29625,1,standard,,
19,29626,1,standard,,
19,29627,1,standard,,
19,29628,1,standard,,
19,29629,1,standard,,
19,29630,1,standard,,
19,29631,1,standard,,
19,29632,1,standard,,
19,29633,1,standard,,
19,29634,1,standard,,
19,29635,1,standard,,
19,29636,1,standard,,
20,29637,1,standard,,
19,29638,1,standard,,
19,29639,1,standard,,
19,29640,1,standard,,
19,29641,1,standard,,
19,29642,1,standard,,
19,29643,1,standard,,
19,29644,1,standard,,
19,29645,1,standard,,
16,29646,1,standard,,
19,29647,1,standard,,
19,29648,1,standard,,
19,29649,1,standard,,
19,29650,1,standard,,
19,29651,1,standard,,
19,29652,1,standard,,
19,29653,1,standard,,
19,29654,1,standard,,
19,29655,1,standard,,
19,29656,1,standard,,
19,29657,1,standard,,
19,29658,1,standard,,
19,29659,1,standard,,
19,29660,1,standard,,
19,29661,1,standard,,
19,29662,0,standard,5,0.7485189987199357
19,29663,1,standard,,
19,29664,1,standard,,
19,29665,1,standard,,
19,29666,1,standard,,
19,29667,1,standard,,
19,29668,1,standard,,
19,29669,1,standard,,
19,29670,1,standard,,
19,29671,1,standard,,
19,29672,1,standard,,
19,29673,1,standard,,
19,29674,1,standard,,
19,29675,1,standard,,
19,29676,1,standard,,
19,29677,1,standard,,
19,29678,1,standard,,
7,29679,0,standard,,
11,29680,0,standard,,
19,29681,1,standard,,
19,29682,1,standard,,
19,29683,1,standard,,
19,29684,1,standard,,
19,29685,1,standard,,
19,29686,1,standard,,
19,29687,1,standard,,
11,29688,1,standard,,
19,29689,1,standard,,
19,29690,1,standard,,
19,29691,1,standard,,
19,29692,1,standard,,
19,29693,1,standard,,
19,29694,1,standard,,
19,29695,1,standard,,
19,29696,1,standard,,
19,29697,1,standard,,
19,29698,1,standard,,
19,29699,1,standard,,
19,29700,1,standard,,
44,29701,0,standard,,
19,29702,1,standard,,
19,29703,1,standard,,
19,29704,1,standard,,
19,29705,1,standard,,
19,29706,1,standard,,
19,29707,1,standard,,
19,29708,1,standard,,
19,29709,1,standard,,
19,29710,1,standard,,
19,29711,1,standard,,
19,29712,1,standard,,
19,29713,1,standard,,
19,29714,1,standard,,
19,29715,1,standard,,
19,29716,1,standard,,
19,29717,1,standard,,
19,29718,1,standard,,
19,29719,1,standard,,
19,29720,1,standard,,
19,29721,1,standard,,
19,29722,1,standard,,
19,29723,1,standard,,
19,29724,1,standard,,
19,29725,1,standard,,
19,29726,1,standard,,
24,29727,1,standard,,
19,29728,1,standard,,
19,29729,1,standard,,
19,29730,1,standard,,
3,29731,0,standard,,
19,29732,1,standard,,
19,29733,1,standard,,
19,29734,1,standard,,
19,29735,1,standard,,
19,29736,1,standard,,
19,29737,1,standard,,
19,29738,1,standard,,
19,29739,1,standard,,
19,29740,1,standard,,
19,29741,1,standard,,
19,29742,1,standard,,
19,29743,1,standard,,
19,29744,1,standard,,
19,29745,1,standard,,
19,29746,1,standard,,
19,29747,1,standard,,
19,29748,1,standard,,
19,29749,1,standard,,
19,29750,1,standard,,
19,29751,1,standard,,
19,29752,1,standard,,
19,29753,1,standard,,
44,29754,0,standard,,
20,29755,1,standard,,
19,29756,1,standard,,
19,29757,1,standard,,
19,29758,1,standard,,
19,29759,1,standard,,
11,29760,1,standard,,
19,29761,1,standard,,
19,29762,1,standard,,
19,29763,1,standard,,
19,29764,1,standard,,
19,29765,1,standard,,
19,29766,1,standard,,
19,29767,1,standard,,
19,29768,1,standard,,
19,29769,1,standard,,
19,29770,1,standard,,
19,29771,1,standard,,
18,29772,1,standard,,
19,29773,1,standard,,
19,29774,1,standard,,
19,29775,1,standard,,
19,29776,1,standard,,
19,29777,1,standard,,
19,29778,1,standard,,
19,29779,1,standard,,
19,29780,1,standard,,
19,29781,1,standard,,
19,29782,1,standard,,
19,29783,1,standard,,
19,29784,1,standard,,
19,29785,1,standard,,
19,29786,1,standard,,
19,29787,1,standard,,
19,29788,1,standard,,
19,29789,1,standard,,
19,29790,1,standard,,
19,29791,1,standard,,
19,29792,1,standard,,
19,29793,1,standard,,
19,29794,1,standard,,
19,29795,1,standard,,
19,29796,1,standard,,
19,29797,1,standard,,
19,29798,1,standard,,
19,29799,1,standard,,
19,29800,1,standard,,
19,29801,1,standard,,
19,29802,1,standard,,
19,29803,1,standard,,
19,29804,1,standard,,
19,29805,1,standard,,
19,29806,1,standard,,
19,29807,1,standard,,
19,29808,1,standard,,
19,29809,1,standard,,
19,29810,1,standard,,
19,29811,1,standard,,
19,29812,1,standard,,
19,29813,1,standard,,
19,29814,1,standard,,
19,29815,1,standard,,
19,29816,1,standard,,
19,29817,1,standard,,
19,29818,1,standard,,
19,29819,1,standard,,
19,29820,1,standard,,
19,29821,1,standard,,
19,29822,1,standard,,
19,29823,1,standard,,
19,29824,1,standard,,
19,29825,1,standard,,
19,29826,1,standard,,
19,29827,1,standard,,
19,29828,1,standard,,
19,29829,1,standard,,
19,29830,1,standard,,
19,29831,1,standard,,
19,29832,1,standard,,
19,29833,1,standard,,
19,29834,1,standard,,
19,29835,1,standard,,
19,29836,1,standard,,
19,29837,1,standard,,
19,29838,1,standard,,
19,29839,1,standard,,
19,29840,1,standard,,
19,29841,1,standard,,
19,29842,1,standard,,
19,29843,1,standard,,
19,29844,1,standard,,
19,29845,1,standard,,
19,29846,1,standard,,
19,29847,1,standard,,
19,29848,1,standard,,
19,29849,1,standard,,
19,29850,1,standard,,
19,29851,1,standard,,
19,29852,1,standard,,
19,29853,1,standard,,
19,29854,1,standard,,
19,29855,1,standard,,
17,29856,1,standard,,
19,29857,1,standard,,
19,29858,1,standard,,
7,29859,0,standard,,
19,29860,1,standard,,
19,29861,1,standard,,
19,29862,1,standard,,
19,29863,1,standard,,
19,29864,1,standard,,
19,29865,1,standard,,
19,29866,1,standard,,
19,29867,1,standard,,
19,29868,1,standard,,
19,29869,1,standard,,
19,29870,1,standard,,
19,29871,1,standard,,
19,29872,1,standard,,
19,29873,1,standard,,
19,29874,1,standard,,
19,29875,1,standard,,
19,29876,1,standard,,
19,29877,1,standard,,
19,29878,1,standard,,
19,29879,1,standard,,
19,29880,1,standard,,
19,29881,1,standard,,
19,29882,1,standard,,
20,29883,1,standard,,
19,29884,1,standard,,
19,29885,1,standard,,
19,29886,1,standard,,
19,29887,1,standard,,
19,29888,1,standard,,
19,29889,1,standard,,
19,29890,1,standard,,
19,29891,1,standard,,
19,29892,1,standard,,
19,29893,1,standard,,
19,29894,1,standard,,
19,29895,1,standard,,
19,29896,1,standard,,
19,29897,1,standard,,
19,29898,1,standard,,
19,29899,1,standard,,
19,29900,1,standard,,
19,29901,1,standard,,
19,29902,1,standard,,
19,29903,1,standard,,
19,29904,1,standard,,
19,29905,1,standard,,
17,29906,1,standard,,
19,29907,1,standard,,
19,29908,1,standard,,
19,29909,1,standard,,
19,29910,1,standard,,
19,29911,1,standard,,
24,29912,1,standard,,
19,29913,1,standard,,
19,29914,1,standard,,
19,29915,1,standard,,
19,29916,1,standard,,
19,29917,1,standard,,
19,29918,1,standard,,
19,29919,1,standard,,
19,29920,1,standard,,
19,29921,1,standard,,
19,29922,1,standard,,
19,29923,1,standard,,
19,29924,1,standard,,
19,29925,1,standard,,
19,29926,1,standard,,
19,29927,1,standard,,
19,29928,1,standard,,
19,29929,1,standard,,
19,29930,1,standard,,
19,29931,1,standard,,
19,29932,1,standard,,
19,29933,1,standard,,
19,29934,1,standard,,
20,29935,1,standard,,
19,29936,1,standard,,
19,29937,1,standard,,
19,29938,1,standard,,
19,29939,1,standard,,
19,29940,1,standard,,
19,29941,1,standard,,
19,29942,1,standard,,
19,29943,1,standard,,
19,29944,1,standard,,
20,29945,1,standard,,
19,29946,1,standard,,
19,29947,1,standard,,
19,29948,1,standard,,
19,29949,1,standard,,
19,29950,1,standard,,
19,29951,1,standard,,
11,29952,1,standard,,
19,29953,1,standard,,
14,29954,0,standard,,
19,29955,1,standard,,
19,29956,1,standard,,
19,29957,1,standard,,
19,29958,1,standard,,
19,29959,1,standard,,
19,29960,1,standard,,
19,29961,1,standard,,
19,29962,1,standard,,
19,29963,1,standard,,
19,29964,1,standard,,
19,29965,1,standard,,
19,29966,1,standard,,
15,29967,0,standard,,
11,29968,1,standard,,
7,29969,0,standard,,
7,29970,0,standard,,
9,29971,1,standard,,
9,29972,1,standard,,
9,29973,1,standard,,
9,29974,1,standard,,
9,29975,1,standard,,
9,29976,1,standard,,
9,29977,1,standard,,
9,29978,1,standard,,
9,29979,0,standard,5,0.6685280336681474
9,29980,1,standard,,
9,29981,1,standard,,
9,29982,1,standard,,
9,29983,1,standard,,
9,29984,1,standard,,
9,29985,1,standard,,
9,29986,1,standard,,
9,29987,1,standard,,
9,29988,1,standard,,
9,29989,1,standard,,
9,29990,1,standard,,
9,29991,1,standard,,
9,29992,1,standard,,
9,29993,1,standard,,
9,29994,1,standard,,
9,29995,1,standard,,
9,29996,1,standard,,
9,29997,1,standard,,
9,29998,1,standard,,
9,29999,1,standard,,
9,30000,1,standard,,
9,30001,1,standard,,
9,30002,1,standard,,
9,30003,1,standard,,
9,30004,1,standard,,
9,30005,1,standard,,
9,30006,1,standard,,
9,30007,1,standard,,
9,30008,1,standard,,
9,30009,1,standard,,
9,30010,1,standard,,
9,30011,1,standard,,
9,30012,1,standard,,
9,30013,1,standard,,
9,30014,1,standard,,
9,30015,1,standard,,
9,30016,1,standard,,
9,30017,1,standard,,
9,30018,1,standard,,
9,30019,1,standard,,
9,30020,1,standard,,
9,30021,1,standard,,
9,30022,1,standard,,
9,30023,1,standard,,
9,30024,1,standard,,
9,30025,1,standard,,
9,30026,1,standard,,
9,30027,1,standard,,
9,30028,1,standard,,
9,30029,1,standard,,
9,30030,1,standard,,
11,30031,1,standard,,
9,30032,1,standard,,
9,30033,1,standard,,
9,30034,1,standard,,
9,30035,1,standard,,
9,30036,1,standard,,
9,30037,1,standard,,
9,30038,1,standard,,
9,30039,1,standard,,
9,30040,1,standard,,
9,30041,1,standard,,
9,30042,1,standard,,
9,30043,1,standard,,
3,30044,0,standard,,
9,30045,1,standard,,
3,30046,0,standard,,
9,30047,1,standard,,
9,30048,1,standard,,
9,30049,1,standard,,
9,30050,1,standard,,
9,30051,1,standard,,
9,30052,1,standard,,
9,30053,1,standard,,
9,30054,1,standard,,
9,30055,1,standard,,
9,30056,1,standard,,
9,30057,1,standard,,
9,30058,1,standard,,
9,30059,1,standard,,
9,30060,1,standard,,
9,30061,1,standard,,
