number_of_steps,episode_number,won,algorithm,state,Q_value_state
16,22892,1,standard,,
16,22893,1,standard,,
16,22894,1,standard,,
16,22895,1,standard,,
16,22896,1,standard,,
16,22897,0,standard,,
16,22898,1,standard,,
16,22899,1,standard,,
16,22900,1,standard,,
16,22901,1,standard,,
16,22902,1,standard,,
16,22903,1,standard,,
16,22904,1,standard,,
16,22905,1,standard,,
16,22906,1,standard,,
16,22907,1,standard,,
16,22908,1,standard,,
16,22909,1,standard,,
16,22910,1,standard,,
16,22911,1,standard,,
16,22912,1,standard,,
16,22913,1,standard,,
16,22914,1,standard,,
16,22915,1,standard,,
16,22916,1,standard,,
16,22917,1,standard,,
16,22918,1,standard,,
16,22919,1,standard,,
16,22920,1,standard,,
16,22921,1,standard,,
16,22922,1,standard,,
16,22923,1,standard,,
16,22924,1,standard,,
16,22925,1,standard,,
16,22926,1,standard,,
16,22927,1,standard,,
16,22928,1,standard,,
16,22929,1,standard,,
16,22930,1,standard,,
16,22931,1,standard,,
16,22932,1,standard,,
16,22933,1,standard,,
16,22934,1,standard,,
16,22935,1,standard,,
16,22936,1,standard,,
16,22937,1,standard,,
16,22938,1,standard,,
18,22939,1,standard,,
16,22940,1,standard,,
16,22941,1,standard,,
16,22942,1,standard,,
16,22943,1,standard,,
16,22944,1,standard,,
16,22945,1,standard,,
16,22946,1,standard,,
16,22947,1,standard,,
16,22948,1,standard,,
16,22949,1,standard,,
16,22950,1,standard,,
16,22951,1,standard,,
16,22952,1,standard,,
16,22953,1,standard,,
16,22954,1,standard,,
16,22955,1,standard,,
13,22956,0,standard,,
16,22957,1,standard,,
16,22958,0,standard,,
16,22959,1,standard,,
16,22960,1,standard,,
16,22961,1,standard,,
16,22962,1,standard,,
16,22963,1,standard,,
16,22964,1,standard,,
16,22965,1,standard,,
16,22966,1,standard,,
16,22967,1,standard,,
16,22968,1,standard,,
16,22969,1,standard,,
16,22970,1,standard,,
16,22971,1,standard,,
16,22972,1,standard,,
16,22973,1,standard,,
16,22974,1,standard,,
16,22975,1,standard,,
16,22976,1,standard,,
16,22977,1,standard,,
16,22978,1,standard,,
16,22979,1,standard,,
3,22980,0,standard,,
16,22981,1,standard,,
16,22982,1,standard,,
16,22983,1,standard,,
16,22984,1,standard,,
10,22985,0,standard,5,0.43428387251101447
16,22986,1,standard,,
16,22987,1,standard,,
16,22988,1,standard,,
26,22989,0,standard,,
16,22990,1,standard,,
16,22991,1,standard,,
16,22992,1,standard,,
16,22993,1,standard,,
16,22994,1,standard,,
26,22995,0,standard,,
16,22996,1,standard,,
16,22997,1,standard,,
16,22998,1,standard,,
16,22999,1,standard,,
16,23000,1,standard,,
16,23001,1,standard,,
16,23002,1,standard,,
16,23003,1,standard,,
16,23004,1,standard,,
16,23005,1,standard,,
16,23006,1,standard,,
16,23007,1,standard,,
16,23008,1,standard,,
16,23009,1,standard,,
16,23010,1,standard,,
16,23011,1,standard,,
16,23012,1,standard,,
16,23013,1,standard,,
16,23014,0,standard,,
16,23015,1,standard,,
16,23016,1,standard,,
16,23017,1,standard,,
16,23018,1,standard,,
16,23019,1,standard,,
16,23020,1,standard,,
16,23021,1,standard,,
8,23022,1,standard,,
8,23023,1,standard,,
8,23024,1,standard,,
8,23025,1,standard,,
8,23026,1,standard,,
8,23027,1,standard,,
8,23028,1,standard,,
8,23029,1,standard,,
8,23030,1,standard,,
8,23031,1,standard,,
8,23032,1,standard,,
8,23033,1,standard,,
8,23034,1,standard,,
8,23035,1,standard,,
8,23036,1,standard,,
8,23037,1,standard,,
8,23038,1,standard,,
8,23039,1,standard,,
8,23040,1,standard,,
8,23041,1,standard,,
8,23042,1,standard,,
8,23043,1,standard,,
8,23044,1,standard,,
8,23045,1,standard,,
8,23046,1,standard,,
8,23047,1,standard,,
8,23048,1,standard,,
10,23049,0,standard,,
8,23050,1,standard,,
8,23051,1,standard,,
8,23052,1,standard,,
8,23053,1,standard,,
8,23054,1,standard,,
8,23055,1,standard,,
8,23056,1,standard,,
8,23057,1,standard,,
8,23058,1,standard,,
8,23059,1,standard,,
8,23060,1,standard,,
8,23061,1,standard,,
8,23062,1,standard,,
8,23063,1,standard,,
8,23064,1,standard,,
8,23065,1,standard,,
8,23066,1,standard,,
8,23067,1,standard,,
8,23068,1,standard,,
8,23069,1,standard,,
8,23070,1,standard,,
8,23071,1,standard,,
5,23072,0,standard,,
8,23073,1,standard,,
8,23074,1,standard,,
8,23075,1,standard,,
7,23076,1,standard,,
8,23077,1,standard,,
8,23078,1,standard,,
8,23079,1,standard,,
8,23080,1,standard,,
8,23081,1,standard,,
8,23082,1,standard,,
8,23083,1,standard,,
8,23084,1,standard,,
8,23085,1,standard,,
8,23086,1,standard,,
8,23087,1,standard,,
8,23088,1,standard,,
8,23089,1,standard,,
8,23090,1,standard,,
8,23091,1,standard,,
8,23092,1,standard,,
8,23093,1,standard,,
8,23094,1,standard,,
3,23095,0,standard,,
8,23096,1,standard,,
11,23097,0,standard,,
8,23098,1,standard,,
8,23099,1,standard,,
8,23100,1,standard,,
8,23101,1,standard,,
8,23102,1,standard,,
8,23103,1,standard,,
8,23104,1,standard,,
8,23105,1,standard,,
8,23106,1,standard,,
8,23107,1,standard,,
8,23108,1,standard,,
8,23109,1,standard,,
8,23110,1,standard,,
8,23111,1,standard,,
8,23112,1,standard,,
8,23113,1,standard,,
8,23114,1,standard,,
8,23115,1,standard,,
8,23116,1,standard,,
8,23117,1,standard,,
8,23118,1,standard,,
8,23119,1,standard,,
8,23120,1,standard,,
8,23121,1,standard,,
8,23122,1,standard,,
11,23123,0,standard,,
8,23124,1,standard,,
8,23125,1,standard,,
8,23126,1,standard,,
8,23127,1,standard,,
8,23128,1,standard,,
8,23129,1,standard,,
8,23130,1,standard,,
8,23131,1,standard,,
11,23132,0,standard,,
8,23133,1,standard,,
8,23134,1,standard,,
8,23135,1,standard,,
8,23136,1,standard,,
8,23137,1,standard,,
8,23138,1,standard,,
8,23139,1,standard,,
8,23140,1,standard,,
8,23141,1,standard,,
8,23142,1,standard,,
8,23143,1,standard,,
8,23144,1,standard,,
8,23145,1,standard,,
8,23146,1,standard,,
8,23147,1,standard,,
8,23148,1,standard,,
3,23149,0,standard,,
8,23150,1,standard,,
8,23151,1,standard,,
8,23152,1,standard,,
8,23153,1,standard,,
8,23154,1,standard,,
8,23155,1,standard,,
8,23156,1,standard,,
8,23157,1,standard,,
8,23158,1,standard,,
8,23159,1,standard,,
8,23160,1,standard,,
8,23161,1,standard,,
16,23162,1,standard,,
8,23163,1,standard,,
8,23164,1,standard,,
8,23165,1,standard,,
8,23166,1,standard,,
8,23167,1,standard,,
8,23168,1,standard,,
8,23169,1,standard,,
8,23170,1,standard,,
8,23171,1,standard,,
8,23172,1,standard,,
8,23173,1,standard,,
8,23174,1,standard,,
8,23175,1,standard,,
8,23176,1,standard,,
8,23177,1,standard,,
8,23178,1,standard,,
8,23179,1,standard,,
8,23180,1,standard,,
8,23181,1,standard,,
8,23182,1,standard,,
8,23183,1,standard,,
8,23184,1,standard,,
8,23185,1,standard,,
8,23186,1,standard,,
8,23187,1,standard,,
8,23188,1,standard,,
8,23189,1,standard,,
8,23190,1,standard,,
8,23191,1,standard,,
8,23192,1,standard,,
8,23193,1,standard,,
8,23194,1,standard,,
8,23195,1,standard,,
8,23196,1,standard,,
8,23197,1,standard,,
8,23198,1,standard,,
8,23199,1,standard,,
8,23200,1,standard,,
8,23201,1,standard,,
8,23202,1,standard,,
8,23203,1,standard,,
8,23204,1,standard,,
8,23205,1,standard,,
8,23206,1,standard,,
8,23207,1,standard,,
8,23208,1,standard,,
8,23209,1,standard,,
8,23210,1,standard,,
8,23211,1,standard,,
8,23212,1,standard,,
8,23213,1,standard,,
8,23214,1,standard,,
8,23215,1,standard,,
8,23216,1,standard,,
8,23217,1,standard,,
8,23218,1,standard,,
8,23219,1,standard,,
8,23220,1,standard,,
8,23221,1,standard,,
15,23222,0,standard,,
8,23223,1,standard,,
8,23224,1,standard,,
8,23225,1,standard,,
3,23226,0,standard,,
8,23227,1,standard,,
8,23228,1,standard,,
8,23229,1,standard,,
8,23230,1,standard,,
8,23231,1,standard,,
8,23232,1,standard,,
8,23233,1,standard,,
8,23234,1,standard,,
8,23235,1,standard,,
8,23236,1,standard,,
8,23237,1,standard,,
8,23238,1,standard,,
14,23239,0,standard,,
8,23240,1,standard,,
8,23241,1,standard,,
8,23242,1,standard,,
8,23243,1,standard,,
8,23244,1,standard,,
8,23245,1,standard,,
8,23246,1,standard,,
8,23247,1,standard,,
8,23248,1,standard,,
8,23249,1,standard,,
8,23250,1,standard,,
8,23251,1,standard,,
8,23252,1,standard,,
8,23253,1,standard,,
8,23254,1,standard,,
8,23255,1,standard,,
8,23256,1,standard,,
8,23257,1,standard,,
8,23258,1,standard,,
8,23259,1,standard,,
8,23260,1,standard,,
8,23261,1,standard,,
8,23262,1,standard,,
8,23263,1,standard,,
8,23264,1,standard,,
8,23265,1,standard,,
8,23266,1,standard,,
8,23267,1,standard,,
8,23268,1,standard,,
8,23269,1,standard,,
8,23270,1,standard,,
8,23271,1,standard,,
8,23272,1,standard,,
11,23273,0,standard,,
8,23274,1,standard,,
8,23275,1,standard,,
8,23276,1,standard,,
8,23277,1,standard,,
8,23278,1,standard,,
8,23279,1,standard,,
8,23280,1,standard,,
8,23281,1,standard,,
8,23282,1,standard,,
8,23283,1,standard,,
8,23284,1,standard,,
8,23285,1,standard,,
8,23286,1,standard,,
8,23287,1,standard,,
11,23288,0,standard,,
8,23289,1,standard,,
8,23290,1,standard,,
8,23291,1,standard,,
8,23292,1,standard,,
8,23293,1,standard,,
8,23294,1,standard,,
8,23295,1,standard,,
8,23296,1,standard,,
8,23297,1,standard,,
8,23298,1,standard,,
8,23299,1,standard,,
8,23300,1,standard,,
8,23301,1,standard,,
8,23302,1,standard,,
8,23303,1,standard,,
8,23304,1,standard,,
8,23305,1,standard,,
8,23306,1,standard,,
8,23307,1,standard,,
6,23308,1,standard,,
8,23309,1,standard,,
8,23310,1,standard,,
8,23311,1,standard,,
8,23312,1,standard,,
8,23313,1,standard,,
8,23314,1,standard,,
8,23315,1,standard,,
8,23316,1,standard,,
23,23317,0,standard,,
8,23318,1,standard,,
8,23319,1,standard,,
8,23320,1,standard,,
8,23321,1,standard,,
8,23322,1,standard,,
8,23323,1,standard,,
8,23324,1,standard,,
8,23325,1,standard,,
8,23326,1,standard,,
8,23327,1,standard,,
8,23328,1,standard,,
8,23329,1,standard,,
8,23330,1,standard,,
8,23331,1,standard,,
8,23332,1,standard,,
8,23333,1,standard,,
8,23334,1,standard,,
8,23335,1,standard,,
8,23336,1,standard,,
8,23337,1,standard,,
8,23338,1,standard,,
8,23339,1,standard,,
8,23340,1,standard,,
8,23341,1,standard,,
8,23342,1,standard,,
8,23343,1,standard,,
8,23344,1,standard,,
8,23345,1,standard,,
8,23346,1,standard,,
8,23347,1,standard,,
8,23348,1,standard,,
8,23349,1,standard,,
8,23350,1,standard,,
8,23351,1,standard,,
10,23352,0,standard,,
8,23353,1,standard,,
8,23354,1,standard,,
8,23355,1,standard,,
8,23356,1,standard,,
8,23357,1,standard,,
8,23358,1,standard,,
8,23359,1,standard,,
8,23360,1,standard,,
8,23361,1,standard,,
8,23362,1,standard,,
8,23363,1,standard,,
8,23364,1,standard,,
8,23365,1,standard,,
8,23366,1,standard,,
8,23367,1,standard,,
8,23368,1,standard,,
8,23369,1,standard,,
8,23370,1,standard,,
8,23371,1,standard,,
8,23372,1,standard,,
8,23373,1,standard,,
8,23374,1,standard,,
8,23375,1,standard,,
8,23376,1,standard,,
8,23377,1,standard,,
8,23378,1,standard,,
8,23379,1,standard,,
8,23380,1,standard,,
8,23381,1,standard,,
8,23382,1,standard,,
8,23383,1,standard,,
8,23384,1,standard,,
8,23385,1,standard,,
8,23386,1,standard,,
8,23387,1,standard,,
8,23388,1,standard,,
8,23389,1,standard,,
8,23390,1,standard,,
8,23391,1,standard,,
8,23392,1,standard,,
15,23393,0,standard,,
8,23394,1,standard,,
8,23395,1,standard,,
8,23396,1,standard,,
2,23397,0,standard,5,0.40091022605329774
8,23398,1,standard,,
8,23399,1,standard,,
8,23400,1,standard,,
8,23401,1,standard,,
8,23402,1,standard,,
8,23403,1,standard,,
16,23404,1,standard,,
8,23405,1,standard,,
8,23406,1,standard,,
8,23407,1,standard,,
8,23408,1,standard,,
8,23409,1,standard,,
8,23410,1,standard,,
8,23411,1,standard,,
8,23412,1,standard,,
8,23413,1,standard,,
8,23414,1,standard,,
5,23415,0,standard,,
15,23416,0,standard,,
8,23417,1,standard,,
8,23418,1,standard,,
8,23419,1,standard,,
8,23420,1,standard,,
8,23421,1,standard,,
8,23422,1,standard,,
8,23423,1,standard,,
8,23424,1,standard,,
8,23425,1,standard,,
8,23426,1,standard,,
8,23427,1,standard,,
8,23428,1,standard,,
8,23429,1,standard,,
8,23430,1,standard,,
8,23431,1,standard,,
8,23432,1,standard,,
10,23433,1,standard,,
8,23434,1,standard,,
8,23435,1,standard,,
8,23436,1,standard,,
8,23437,1,standard,,
8,23438,1,standard,,
8,23439,1,standard,,
8,23440,1,standard,,
8,23441,1,standard,,
8,23442,1,standard,,
8,23443,1,standard,,
8,23444,1,standard,,
8,23445,1,standard,,
8,23446,1,standard,,
8,23447,1,standard,,
8,23448,1,standard,,
8,23449,1,standard,,
8,23450,1,standard,,
8,23451,1,standard,,
8,23452,1,standard,,
8,23453,1,standard,,
8,23454,1,standard,,
8,23455,1,standard,,
8,23456,1,standard,,
8,23457,1,standard,,
8,23458,1,standard,,
8,23459,1,standard,,
8,23460,1,standard,,
8,23461,1,standard,,
8,23462,1,standard,,
8,23463,1,standard,,
8,23464,1,standard,,
8,23465,1,standard,,
8,23466,1,standard,,
8,23467,1,standard,,
8,23468,1,standard,,
6,23469,0,standard,,
8,23470,1,standard,,
8,23471,1,standard,,
8,23472,1,standard,,
8,23473,1,standard,,
4,23474,0,standard,,
8,23475,1,standard,,
8,23476,1,standard,,
8,23477,1,standard,,
8,23478,1,standard,,
8,23479,1,standard,,
8,23480,1,standard,,
8,23481,1,standard,,
8,23482,1,standard,,
8,23483,1,standard,,
8,23484,1,standard,,
8,23485,1,standard,,
8,23486,1,standard,,
8,23487,1,standard,,
8,23488,1,standard,,
8,23489,1,standard,,
8,23490,1,standard,,
8,23491,1,standard,,
7,23492,1,standard,,
8,23493,1,standard,,
8,23494,1,standard,,
8,23495,1,standard,,
8,23496,1,standard,,
8,23497,1,standard,,
8,23498,1,standard,,
8,23499,1,standard,,
8,23500,1,standard,,
8,23501,1,standard,,
8,23502,1,standard,,
8,23503,1,standard,,
8,23504,1,standard,,
8,23505,1,standard,,
8,23506,1,standard,,
8,23507,1,standard,,
8,23508,1,standard,,
11,23509,0,standard,,
8,23510,1,standard,,
8,23511,1,standard,,
8,23512,1,standard,,
8,23513,1,standard,,
8,23514,1,standard,,
8,23515,1,standard,,
8,23516,1,standard,,
8,23517,1,standard,,
8,23518,1,standard,,
8,23519,1,standard,,
8,23520,1,standard,,
8,23521,1,standard,,
16,23522,1,standard,,
8,23523,1,standard,,
8,23524,1,standard,,
8,23525,1,standard,,
8,23526,1,standard,,
8,23527,1,standard,,
8,23528,1,standard,,
8,23529,1,standard,,
8,23530,1,standard,,
8,23531,1,standard,,
8,23532,1,standard,,
8,23533,1,standard,,
8,23534,1,standard,,
8,23535,1,standard,,
8,23536,1,standard,,
8,23537,1,standard,,
8,23538,1,standard,,
8,23539,1,standard,,
8,23540,1,standard,,
8,23541,1,standard,,
8,23542,1,standard,,
8,23543,1,standard,,
8,23544,1,standard,,
8,23545,1,standard,,
8,23546,1,standard,,
8,23547,1,standard,,
8,23548,1,standard,,
8,23549,1,standard,,
8,23550,1,standard,,
8,23551,1,standard,,
8,23552,1,standard,,
8,23553,1,standard,,
8,23554,1,standard,,
8,23555,1,standard,,
8,23556,1,standard,,
8,23557,1,standard,,
8,23558,1,standard,,
8,23559,1,standard,,
8,23560,1,standard,,
8,23561,1,standard,,
8,23562,1,standard,,
8,23563,1,standard,,
8,23564,1,standard,,
8,23565,1,standard,,
8,23566,1,standard,,
8,23567,1,standard,,
3,23568,0,standard,,
8,23569,1,standard,,
8,23570,1,standard,,
8,23571,1,standard,,
8,23572,1,standard,,
8,23573,1,standard,,
8,23574,1,standard,,
8,23575,1,standard,,
8,23576,1,standard,,
8,23577,1,standard,,
8,23578,1,standard,,
8,23579,1,standard,,
8,23580,1,standard,,
8,23581,1,standard,,
8,23582,1,standard,,
8,23583,1,standard,,
8,23584,1,standard,,
8,23585,1,standard,,
8,23586,1,standard,,
8,23587,1,standard,,
8,23588,1,standard,,
8,23589,1,standard,,
8,23590,1,standard,,
8,23591,1,standard,,
8,23592,1,standard,,
8,23593,1,standard,,
8,23594,1,standard,,
8,23595,1,standard,,
8,23596,1,standard,,
8,23597,1,standard,,
8,23598,1,standard,,
8,23599,1,standard,,
8,23600,1,standard,,
8,23601,1,standard,,
8,23602,1,standard,,
8,23603,1,standard,,
8,23604,1,standard,,
8,23605,1,standard,,
8,23606,1,standard,,
8,23607,1,standard,,
16,23608,1,standard,,
8,23609,1,standard,,
8,23610,1,standard,,
8,23611,1,standard,,
8,23612,1,standard,,
8,23613,1,standard,,
8,23614,1,standard,,
8,23615,1,standard,,
8,23616,1,standard,,
8,23617,1,standard,,
8,23618,1,standard,,
8,23619,1,standard,,
8,23620,1,standard,,
8,23621,1,standard,,
8,23622,1,standard,,
8,23623,1,standard,,
8,23624,1,standard,,
8,23625,1,standard,,
8,23626,1,standard,,
8,23627,1,standard,,
8,23628,1,standard,,
8,23629,1,standard,,
8,23630,1,standard,,
8,23631,1,standard,,
8,23632,1,standard,,
8,23633,1,standard,,
8,23634,1,standard,,
8,23635,1,standard,,
8,23636,1,standard,,
8,23637,1,standard,,
8,23638,1,standard,,
8,23639,1,standard,,
5,23640,0,standard,,
8,23641,1,standard,,
8,23642,1,standard,,
8,23643,1,standard,,
3,23644,0,standard,,
8,23645,1,standard,,
8,23646,1,standard,,
8,23647,1,standard,,
8,23648,1,standard,,
8,23649,1,standard,,
8,23650,1,standard,,
8,23651,1,standard,,
8,23652,1,standard,,
8,23653,1,standard,,
8,23654,1,standard,,
8,23655,1,standard,,
8,23656,1,standard,,
8,23657,1,standard,,
8,23658,1,standard,,
8,23659,1,standard,,
8,23660,1,standard,,
8,23661,1,standard,,
8,23662,1,standard,,
8,23663,1,standard,,
8,23664,1,standard,,
8,23665,1,standard,,
8,23666,1,standard,,
8,23667,1,standard,,
8,23668,1,standard,,
16,23669,1,standard,,
8,23670,1,standard,,
8,23671,1,standard,,
11,23672,0,standard,,
8,23673,1,standard,,
8,23674,1,standard,,
8,23675,1,standard,,
8,23676,1,standard,,
8,23677,1,standard,,
15,23678,0,standard,,
8,23679,1,standard,,
8,23680,1,standard,,
8,23681,1,standard,,
8,23682,1,standard,,
15,23683,0,standard,,
8,23684,1,standard,,
8,23685,1,standard,,
8,23686,1,standard,,
8,23687,1,standard,,
8,23688,1,standard,,
8,23689,1,standard,,
8,23690,1,standard,,
10,23691,0,standard,,
8,23692,1,standard,,
8,23693,1,standard,,
8,23694,1,standard,,
8,23695,1,standard,,
8,23696,1,standard,,
8,23697,1,standard,,
8,23698,1,standard,,
8,23699,1,standard,,
8,23700,1,standard,,
8,23701,1,standard,,
8,23702,1,standard,,
8,23703,1,standard,,
8,23704,1,standard,,
8,23705,1,standard,,
8,23706,1,standard,,
8,23707,1,standard,,
8,23708,1,standard,,
8,23709,1,standard,,
8,23710,1,standard,,
8,23711,1,standard,,
8,23712,1,standard,,
8,23713,1,standard,,
8,23714,1,standard,,
8,23715,1,standard,,
8,23716,1,standard,,
8,23717,1,standard,,
8,23718,1,standard,,
8,23719,1,standard,,
8,23720,1,standard,,
8,23721,1,standard,,
8,23722,1,standard,,
8,23723,1,standard,,
8,23724,1,standard,,
8,23725,1,standard,,
8,23726,1,standard,,
8,23727,1,standard,,
8,23728,1,standard,,
8,23729,1,standard,,
8,23730,1,standard,,
8,23731,1,standard,,
8,23732,1,standard,,
8,23733,1,standard,,
8,23734,1,standard,,
8,23735,1,standard,,
8,23736,1,standard,,
8,23737,1,standard,,
8,23738,1,standard,,
8,23739,1,standard,,
8,23740,1,standard,,
8,23741,1,standard,,
8,23742,1,standard,,
8,23743,1,standard,,
8,23744,1,standard,,
8,23745,1,standard,,
8,23746,1,standard,,
8,23747,1,standard,,
8,23748,1,standard,,
8,23749,1,standard,,
8,23750,1,standard,,
11,23751,0,standard,,
6,23752,0,standard,,
8,23753,1,standard,,
8,23754,1,standard,,
8,23755,1,standard,,
8,23756,1,standard,,
8,23757,1,standard,,
8,23758,1,standard,,
16,23759,1,standard,,
8,23760,1,standard,,
8,23761,1,standard,,
8,23762,1,standard,,
8,23763,1,standard,,
8,23764,1,standard,,
8,23765,1,standard,,
8,23766,1,standard,,
8,23767,1,standard,,
8,23768,1,standard,,
8,23769,1,standard,,
8,23770,1,standard,,
10,23771,0,standard,,
8,23772,1,standard,,
8,23773,1,standard,,
8,23774,1,standard,,
8,23775,1,standard,,
8,23776,1,standard,,
8,23777,1,standard,,
8,23778,1,standard,,
8,23779,1,standard,,
6,23780,1,standard,,
8,23781,1,standard,,
8,23782,1,standard,,
8,23783,1,standard,,
8,23784,1,standard,,
8,23785,1,standard,,
8,23786,1,standard,,
8,23787,1,standard,,
8,23788,1,standard,,
8,23789,1,standard,,
8,23790,1,standard,,
8,23791,1,standard,,
15,23792,0,standard,,
8,23793,1,standard,,
8,23794,1,standard,,
8,23795,1,standard,,
8,23796,1,standard,,
8,23797,1,standard,,
8,23798,1,standard,,
8,23799,1,standard,,
8,23800,1,standard,,
8,23801,1,standard,,
8,23802,1,standard,,
8,23803,1,standard,,
8,23804,1,standard,,
8,23805,1,standard,,
8,23806,1,standard,,
8,23807,1,standard,,
8,23808,1,standard,,
8,23809,1,standard,,
8,23810,1,standard,,
8,23811,1,standard,,
8,23812,1,standard,,
8,23813,1,standard,,
8,23814,1,standard,,
8,23815,1,standard,,
8,23816,1,standard,,
8,23817,1,standard,,
5,23818,0,standard,,
8,23819,1,standard,,
8,23820,1,standard,,
8,23821,1,standard,,
8,23822,1,standard,,
8,23823,1,standard,,
8,23824,1,standard,,
8,23825,1,standard,,
8,23826,1,standard,,
8,23827,1,standard,,
8,23828,1,standard,,
8,23829,1,standard,,
8,23830,1,standard,,
2,23831,0,standard,5,0.360819203447968
11,23832,0,standard,,
8,23833,1,standard,,
8,23834,1,standard,,
8,23835,1,standard,,
8,23836,1,standard,,
9,23837,0,standard,,
8,23838,1,standard,,
15,23839,0,standard,,
16,23840,1,standard,,
16,23841,1,standard,,
16,23842,1,standard,,
16,23843,1,standard,,
16,23844,1,standard,,
16,23845,1,standard,,
16,23846,1,standard,,
16,23847,1,standard,,
16,23848,1,standard,,
26,23849,0,standard,,
16,23850,1,standard,,
16,23851,1,standard,,
16,23852,1,standard,,
16,23853,1,standard,,
16,23854,1,standard,,
16,23855,1,standard,,
16,23856,1,standard,,
11,23857,0,standard,,
16,23858,1,standard,,
16,23859,1,standard,,
16,23860,1,standard,,
81,23861,1,standard,,
26,23862,0,standard,,
16,23863,1,standard,,
26,23864,0,standard,,
16,23865,1,standard,,
16,23866,1,standard,,
26,23867,0,standard,,
28,23868,0,standard,,
24,23869,0,standard,,
18,23870,0,standard,,
28,23871,0,standard,,
45,23872,1,standard,,
36,23873,0,standard,5,0.6545864020311083
24,23874,0,standard,5,0.621364806445566
24,23875,0,standard,5,0.595264243945011
61,23876,0,standard,,
100,23877,0,standard,,
33,23878,1,standard,,
100,23879,0,standard,,
9,23880,0,standard,,
65,23881,0,standard,,
78,23882,0,standard,,
39,23883,0,standard,5,0.5357378195505099
24,23884,0,standard,,
26,23885,0,standard,,
39,23886,0,standard,,
38,23887,0,standard,,
39,23888,0,standard,,
79,23889,0,standard,,
100,23890,0,standard,,
38,23891,0,standard,,
9,23892,0,standard,,
21,23893,0,standard,,
100,23894,0,standard,,
38,23895,0,standard,,
35,23896,0,standard,,
25,23897,1,standard,,
28,23898,0,standard,,
28,23899,0,standard,,
16,23900,0,standard,5,0.3247372831031712
29,23901,0,standard,,
11,23902,1,standard,,
9,23903,1,standard,,
9,23904,1,standard,,
9,23905,1,standard,,
9,23906,1,standard,,
9,23907,1,standard,,
9,23908,1,standard,,
3,23909,0,standard,,
9,23910,1,standard,,
9,23911,1,standard,,
9,23912,1,standard,,
9,23913,1,standard,,
9,23914,1,standard,,
9,23915,1,standard,,
9,23916,1,standard,,
9,23917,1,standard,,
9,23918,1,standard,,
9,23919,1,standard,,
12,23920,1,standard,,
9,23921,1,standard,,
9,23922,1,standard,,
9,23923,1,standard,,
9,23924,1,standard,,
9,23925,1,standard,,
9,23926,1,standard,,
9,23927,1,standard,,
9,23928,1,standard,,
9,23929,1,standard,,
6,23930,0,standard,,
9,23931,1,standard,,
9,23932,1,standard,,
9,23933,1,standard,,
9,23934,1,standard,,
9,23935,1,standard,,
9,23936,1,standard,,
9,23937,1,standard,,
9,23938,1,standard,,
9,23939,1,standard,,
9,23940,1,standard,,
9,23941,1,standard,,
9,23942,1,standard,,
9,23943,1,standard,,
9,23944,1,standard,,
9,23945,1,standard,,
9,23946,1,standard,,
9,23947,1,standard,,
9,23948,1,standard,,
9,23949,1,standard,,
9,23950,1,standard,,
9,23951,1,standard,,
9,23952,1,standard,,
9,23953,1,standard,,
9,23954,1,standard,,
9,23955,1,standard,,
9,23956,1,standard,,
9,23957,1,standard,,
9,23958,1,standard,,
9,23959,1,standard,,
9,23960,1,standard,,
9,23961,1,standard,,
9,23962,1,standard,,
9,23963,1,standard,,
9,23964,1,standard,,
9,23965,1,standard,,
9,23966,1,standard,,
9,23967,1,standard,,
9,23968,1,standard,,
9,23969,1,standard,,
9,23970,1,standard,,
9,23971,1,standard,,
9,23972,1,standard,,
9,23973,1,standard,,
9,23974,1,standard,,
9,23975,1,standard,,
9,23976,1,standard,,
9,23977,1,standard,,
9,23978,1,standard,,
9,23979,1,standard,,
9,23980,1,standard,,
9,23981,1,standard,,
9,23982,1,standard,,
9,23983,1,standard,,
9,23984,1,standard,,
9,23985,1,standard,,
9,23986,1,standard,,
9,23987,1,standard,,
9,23988,1,standard,,
9,23989,1,standard,,
9,23990,1,standard,,
9,23991,1,standard,,
9,23992,1,standard,,
9,23993,1,standard,,
9,23994,1,standard,,
9,23995,1,standard,,
9,23996,1,standard,,
9,23997,1,standard,,
11,23998,0,standard,,
9,23999,1,standard,,
9,24000,1,standard,,
9,24001,1,standard,,
9,24002,1,standard,,
9,24003,1,standard,,
9,24004,1,standard,,
9,24005,1,standard,,
9,24006,1,standard,,
9,24007,1,standard,,
9,24008,1,standard,,
9,24009,1,standard,,
11,24010,1,standard,,
9,24011,1,standard,,
9,24012,1,standard,,
9,24013,1,standard,,
9,24014,1,standard,,
9,24015,1,standard,,
11,24016,0,standard,,
9,24017,1,standard,,
9,24018,1,standard,,
20,24019,1,standard,,
9,24020,1,standard,,
9,24021,1,standard,,
9,24022,1,standard,,
9,24023,1,standard,,
9,24024,1,standard,,
9,24025,1,standard,,
9,24026,1,standard,,
9,24027,1,standard,,
12,24028,1,standard,,
9,24029,1,standard,,
9,24030,1,standard,,
9,24031,1,standard,,
9,24032,1,standard,,
4,24033,0,standard,,
9,24034,1,standard,,
9,24035,1,standard,,
9,24036,1,standard,,
9,24037,1,standard,,
9,24038,1,standard,,
9,24039,1,standard,,
9,24040,1,standard,,
9,24041,0,standard,5,0.7266715984753018
9,24042,1,standard,,
9,24043,1,standard,,
9,24044,1,standard,,
9,24045,1,standard,,
9,24046,1,standard,,
9,24047,1,standard,,
9,24048,1,standard,,
